"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"1",539.402,543.901,4.499,"R3","Q2","Location","",""
"2",541.152,543.902,2.75,"R3","Touching","Distance","Robot",""
"3",541.195,565.21,24.015,"R4","Q2","Location","",""
"4",541.444,557.693,16.249,"R4","Touching","Distance","Robot",""
"5",541.694,544.189,2.495,"R2","Touching","Distance","Plush",""
"6",541.937,574.447,32.51,"R1","Q2","Location","",""
"7",543.445,546.944,3.499,"R2","Q3","Location","",""
"8",543.902,545.893,1.991,"R3","Q1","Location","",""
"9",545.894,552.901,7.007,"R3","Q3","Location","",""
"10",545.941,546.941,1,"R2","Touching","Distance","Donor",""
"11",546.2,553.949,7.749,"R1","Q1","Location","",""
"12",546.942,547.943,1.001,"R2","Touching","Distance","R4",""
"13",546.945,566.442,19.497,"R2","Q2","Location","",""
"14",547.402,548.404,1.002,"R3","Touching","Distance","Pen Walls",""
"15",548.405,551.651,3.246,"R3","Touching","Distance","Plush",""
"16",548.698,549.7,1.002,"R2","Touching","Distance","Pen Walls",""
"17",551.652,552.902,1.25,"R3","Touching","Distance","Pen Walls",""
"18",552.686,556.056,3.37,"R1","Touching","Distance","Ball",""
"19",552.692,553.437,0.745,"Donor","Touching","Distance","Robot",""
"20",552.902,569.902,17,"R3","Q2","Location","",""
"21",552.942,554.443,1.501,"Donor","Q2","Location","",""
"22",553.45,554.708,1.258,"R2","Touching","Distance","Robot",""
"23",553.651,557.401,3.75,"R3","Touching","Distance","Pen Walls",""
"24",553.95,569.699,15.749,"R1","Q0","Location","",""
"25",554.442,554.689,0.247,"Donor","Touching","Distance","Keys",""
"26",554.444,584.691,30.247,"Donor","Q3","Location","",""
"27",554.709,555.473,0.764,"R2","Touching","Distance","R4",""
"28",555.189,556.691,1.502,"Donor","Touching","Distance","Ball",""
"29",556.451,557.953,1.502,"R2","Touching","Distance","Pen Walls",""
"30",557.402,557.65,0.248,"R3","Touching","Distance","R4",""
"31",558.151,559.154,1.003,"R3","Touching","Distance","R2",""
"32",558.191,566.216,8.025,"Donor","Touching","Distance","Plush",""
"33",558.699,560.209,1.51,"R2","Touching","Distance","Pen Walls",""
"34",559.155,560.906,1.751,"R3","Touching","Distance","Pen Walls",""
"35",560.467,560.707,0.24,"R2","Touching","Distance","Cups",""
"36",560.708,562.701,1.993,"R2","Touching","Distance","Pen Walls",""
"37",563.201,563.702,0.501,"R2","Touching","Distance","R3",""
"38",563.402,563.643,0.241,"R3","Touching","Distance","R2",""
"39",563.644,567.151,3.507,"R3","Touching","Distance","Pen Walls",""
"40",563.964,564.965,1.001,"R2","Touching","Distance","Robot",""
"41",565.211,584.983,19.772,"R4","Q3","Location","",""
"42",565.963,565.965,0.002,"R2","Touching","Distance","R1",""
"43",566.195,566.4,0.205,"R1","Touching","Distance","R2",""
"44",566.443,569.695,3.252,"R2","Q0","Location","",""
"45",567.152,568.152,1,"R3","Touching","Distance","Cups",""
"46",567.447,567.868,0.421,"R1","Touching","Distance","R2",""
"47",567.968,573.963,5.995,"Donor","Touching","Distance","Plush",""
"48",568.696,569.002,0.306,"R1","Touching","Distance","Cat Tower Toy",""
"49",569.154,580.154,11,"R3","Touching","Distance","Robot",""
"50",569.444,569.636,0.192,"R1","Touching","Distance","R2",""
"51",569.635,607.478,37.843,"R1","Touching","Distance","Cat Tower Toy",""
"52",569.696,576.695,6.999,"R2","Q1","Location","",""
"53",569.7,574.446,4.746,"R1","Q1","Location","",""
"54",569.903,570.647,0.744,"R3","Q1","Location","",""
"55",570.445,570.904,0.459,"R1","Chase","Interaction","R2",""
"56",570.46,573.708,3.248,"R4","Touching","Distance","Donor",""
"57",570.467,572.471,2.004,"R2","Touching","Distance","Pen Walls",""
"58",570.648,585.651,15.003,"R3","Q2","Location","",""
"59",570.694,575.196,4.502,"R1","Touching","Distance","R2",""
"60",571.462,575.22,3.758,"R2","Bite/Chew","Interaction","R1",""
"61",571.695,574.692,2.997,"R1","Bite/Chew","Interaction","R2",""
"62",572.472,575.219,2.747,"R2","Touching","Distance","R1",""
"63",573.709,575.711,2.002,"R4","Touching","Distance","Plush",""
"64",573.964,574.717,0.753,"Donor","Touching","Distance","Pen Walls",""
"65",574.718,576.229,1.511,"Donor","Touching","Distance","Plush",""
"66",575.22,576.965,1.745,"R2","Touching","Distance","Robot",""
"67",575.712,577.96,2.248,"R4","Touching","Distance","Donor",""
"68",576.23,577.478,1.248,"Donor","Touching","Distance","R4",""
"69",576.696,580.444,3.748,"R2","Q3","Location","",""
"70",576.966,578.716,1.75,"R2","Touching","Distance","R3",""
"71",578.479,578.976,0.497,"Donor","Touching","Distance","Plush",""
"72",579.196,579.475,0.279,"R1","Touching","Distance","Robot",""
"73",579.476,580.477,1.001,"R1","Touching","Distance","R3",""
"74",579.979,584.234,4.255,"R2","Touching","Distance","R3",""
"75",580.155,581.154,0.999,"R3","Touching","Distance","Cups",""
"76",580.215,583.024,2.809,"R4","Touching","Distance","Plush",""
"77",580.445,592.699,12.254,"R2","Q2","Location","",""
"78",580.726,582.979,2.253,"Donor","Touching","Distance","Plush",""
"79",581.901,583.653,1.752,"R3","Touching","Distance","R2",""
"80",582.695,584.946,2.251,"R1","Q2","Location","",""
"81",582.696,584.945,2.249,"R1","Q1","Location","",""
"82",583.025,603.236,20.211,"R4","Touching","Distance","Donor",""
"83",583.654,584.651,0.997,"R3","Touching","Distance","Pen Walls",""
"84",583.978,584.725,0.747,"R1","Touching","Distance","R3",""
"85",583.986,588.984,4.998,"R4","Chase","Interaction","Donor",""
"86",584.692,606.945,22.253,"Donor","Q0","Location","",""
"87",584.726,586.478,1.752,"R1","Touching","Distance","R2",""
"88",584.984,646.983,61.999,"R4","Q0","Location","",""
"89",585.652,588.406,2.754,"R3","Q1","Location","",""
"90",586.479,589.732,3.253,"R1","Touching","Distance","Pen Walls",""
"91",586.481,587.481,1,"R2","Touching","Distance","R1",""
"92",586.65,588.148,1.498,"R3","Touching","Distance","Pen Walls",""
"93",587.482,591.483,4.001,"R2","Touching","Distance","Pen Walls",""
"94",588.407,636.741,48.334,"R3","Q0","Location","",""
"95",588.984,603.236,14.252,"R4","Snuggle","Interaction","Donor,Donor,Donor",""
"96",589.238,589.988,0.75,"R3","Touching","Distance","Cat Tower Toy",""
"97",589.733,596.475,6.742,"R1","Chase","Interaction","R2",""
"98",589.733,596.475,6.742,"R1","Touching","Distance","R2",""
"99",591.729,592.483,0.754,"R2","Touching","Distance","Robot",""
"100",592.7,596.445,3.745,"R2","Q1","Location","",""
"101",592.734,593.731,0.997,"R2","Touching","Distance","Cat Tower Toy",""
"102",593.732,594.985,1.253,"R2","Touching","Distance","R1",""
"103",594.2,601.948,7.748,"R1","Q2","Location","",""
"104",594.201,597.697,3.496,"R1","Q1","Location","",""
"105",596.446,605.254,8.808,"R2","Q3","Location","",""
"106",596.727,601.228,4.501,"R1","Touching","Distance","Robot",""
"107",597.698,601.947,4.249,"R1","Q0","Location","",""
"108",597.746,600.994,3.248,"R3","Touching","Distance","Pen Walls",""
"109",598.482,598.979,0.497,"R2","Touching","Distance","Pen Walls",""
"110",599.233,601.238,2.005,"R2","Touching","Distance","Plush",""
"111",601.986,602.985,0.999,"R2","Touching","Distance","Plush",""
"112",602.986,603.739,0.753,"R2","Touching","Distance","Pen Walls",""
"113",603.995,605.749,1.754,"R3","Touching","Distance","Pen Walls",""
"114",604.478,605.728,1.25,"Donor","Touching","Distance","R4",""
"115",605.255,614.254,8.999,"R2","Q0","Location","",""
"116",605.697,618.197,12.5,"R1","Q2","Location","",""
"117",605.698,618.196,12.498,"R1","Q1","Location","",""
"118",605.75,606.993,1.243,"R3","Touching","Distance","Ball",""
"119",606.477,607.477,1,"Donor","Touching","Distance","Cups",""
"120",606.946,613.692,6.746,"Donor","Q3","Location","",""
"121",606.988,607.987,0.999,"R2","Touching","Distance","R4",""
"122",606.994,607.995,1.001,"R3","Touching","Distance","Donor",""
"123",607.996,610.243,2.247,"R3","Touching","Distance","R4",""
"124",608.229,608.476,0.247,"Donor","Touching","Distance","Keys",""
"125",608.977,610.479,1.502,"Donor","Touching","Distance","Plush",""
"126",608.981,611.979,2.998,"R1","Touching","Distance","Cat Tower Toy",""
"127",611.979,613.478,1.499,"Donor","Touching","Distance","Pen Walls",""
"128",611.988,618.246,6.258,"R3","Touching","Distance","R4",""
"129",613.693,621.193,7.5,"Donor","Q2","Location","",""
"130",613.988,614.488,0.5,"R2","Touching","Distance","Cups",""
"131",614.255,616.76,2.505,"R2","Q3","Location","",""
"132",614.489,614.988,0.499,"R2","Touching","Distance","Keys",""
"133",615.478,658.229,42.751,"R1","Touching","Distance","Cat Tower Toy",""
"134",615.735,617.984,2.249,"R2","Touching","Distance","Donor",""
"135",616.478,617.225,0.747,"Donor","Touching","Distance","Cups",""
"136",616.761,622.01,5.249,"R2","Q2","Location","",""
"137",617.226,620.264,3.038,"Donor","Touching","Distance","Pen Walls",""
"138",617.481,625.982,8.501,"R1","Touching","Distance","R2",""
"139",619.483,620.48,0.997,"R1","Chase","Interaction","R2",""
"140",620.237,636.239,16.002,"R2","Chase","Interaction","Donor",""
"141",620.237,635.985,15.748,"R2","Touching","Distance","Donor",""
"142",621.194,622.44,1.246,"Donor","Q1","Location","",""
"143",622.011,624.757,2.746,"R2","Q1","Location","",""
"144",622.441,623.698,1.257,"Donor","Q3","Location","",""
"145",623.496,623.746,0.25,"R3","Touching","Distance","R4",""
"146",623.699,627.191,3.492,"Donor","Q1","Location","",""
"147",624.758,627.007,2.249,"R2","Q0","Location","",""
"148",624.77,626.022,1.252,"Donor","Touching","Distance","Robot",""
"149",625.247,625.996,0.749,"R3","Touching","Distance","Cat Tower Toy",""
"150",627.008,629.257,2.249,"R2","Q1","Location","",""
"151",627.022,631.524,4.502,"Donor","Touching","Distance","Robot",""
"152",627.192,632.696,5.504,"Donor","Q3","Location","",""
"153",627.198,681.449,54.251,"R1","Q2","Location","",""
"154",627.199,633.696,6.497,"R1","Q3","Location","",""
"155",629.258,633.507,4.249,"R2","Q3","Location","",""
"156",629.731,630.983,1.252,"R1","Touching","Distance","Ball",""
"157",632.477,636.48,4.003,"R1","Touching","Distance","Donor,R2",""
"158",632.499,636.742,4.243,"R3","Touching","Distance","Pen Walls",""
"159",632.524,633.525,1.001,"Donor","Touching","Distance","R4",""
"160",632.697,634.442,1.745,"Donor","Q0","Location","",""
"161",633.508,638.001,4.493,"R2","Q0","Location","",""
"162",633.697,642.199,8.502,"R1","Q0","Location","",""
"163",633.977,636.481,2.504,"R1","Chase","Interaction","Donor,R2",""
"164",634.95,637.692,2.742,"Donor","Q0","Location","",""
"165",635.532,636.782,1.25,"Donor","Touching","Distance","R1",""
"166",635.986,636.775,0.789,"R2","Touching","Distance","R1",""
"167",636.481,637.481,1,"R1","Touching","Distance","R4",""
"168",636.742,642.748,6.006,"R3","Q3","Location","",""
"169",636.776,638.276,1.5,"R2","Chase","Interaction","R3",""
"170",636.776,640.028,3.252,"R2","Touching","Distance","R3",""
"171",637.238,726.614,89.376,"R2","Touching","Distance","R1",""
"172",637.247,641.496,4.249,"R3","Touching","Distance","Plush",""
"173",637.693,641.194,3.501,"Donor","Q1","Location","",""
"174",638.002,645.76,7.758,"R2","Q3","Location","",""
"175",638.276,656.299,18.023,"R2","Touching","Distance","Plush",""
"176",638.737,642.041,3.304,"R2","Touching","Distance","Robot",""
"177",640.273,649.547,9.274,"R2","Touching","Distance","R3",""
"178",640.274,640.54,0.266,"R2","Touching","Distance","Ball",""
"179",640.483,642.978,2.495,"R1","Chase","Interaction","R4",""
"180",641.195,652.94,11.745,"Donor","Q2","Location","",""
"181",641.497,642.496,0.999,"R3","Touching","Distance","Ball",""
"182",642.2,644.197,1.997,"R1","Q3","Location","",""
"183",642.542,646.298,3.756,"R2","Touching","Distance","Robot",""
"184",642.543,644.049,1.506,"R2","Touching","Distance","R4",""
"185",642.749,669.238,26.489,"R3","Q2","Location","",""
"186",644.198,648.95,4.752,"R1","Q0","Location","",""
"187",645.48,648.479,2.999,"R1","Chase","Interaction","R4",""
"188",645.761,654.761,9,"R2","Q2","Location","",""
"189",645.782,662.778,16.996,"Donor","Touching","Distance","Robot",""
"190",646.245,647.248,1.003,"R3","Touching","Distance","Robot",""
"191",646.486,646.783,0.297,"R4","Chase","Interaction","R1",""
"192",646.984,655.051,8.067,"R4","Q3","Location","",""
"193",647.249,652.749,5.5,"R3","Touching","Distance","R2",""
"194",647.549,653.3,5.751,"R4","Touching","Distance","Plush",""
"195",648.479,651.477,2.998,"R1","Touching","Distance","Ball",""
"196",648.951,656.198,7.247,"R1","Q3","Location","",""
"197",649.546,682.333,32.787,"R2","Touching","Distance","Robot",""
"198",649.802,653.301,3.499,"R4","Bite/Chew","Interaction","Plush",""
"199",649.802,653.301,3.499,"R4","Drag","Interaction","Plush",""
"200",650.298,652.047,1.749,"R2","Touching","Distance","R3",""
"201",651.478,653.727,2.249,"R1","Touching","Distance","Plush",""
"202",652.941,663.693,10.752,"Donor","Q0","Location","",""
"203",653.301,654.799,1.498,"R4","Touching","Distance","R1",""
"204",653.545,689.332,35.787,"R2","Touching","Distance","R3",""
"205",653.728,656.478,2.75,"R1","Touching","Distance","R4",""
"206",654.762,658.01,3.248,"R2","Q3","Location","",""
"207",655.052,656.551,1.499,"R4","Q0","Location","",""
"208",655.228,656.478,1.25,"R1","Chase","Interaction","R4",""
"209",655.298,656.298,1,"R2","Touching","Distance","Pen Walls",""
"210",655.8,656.558,0.758,"R4","Touching","Distance","Cat Tower Toy",""
"211",656.199,661.199,5,"R1","Q0","Location","",""
"212",656.552,657.796,1.244,"R4","Q1","Location","",""
"213",657.299,676.549,19.25,"R2","Touching","Distance","Plush",""
"214",657.797,659.556,1.759,"R4","Q0","Location","",""
"215",658.011,668.256,10.245,"R2","Q0","Location","",""
"216",658.731,761.37,102.639,"R1","Touching","Distance","Cat Tower Toy",""
"217",659.245,665.994,6.749,"R3","Touching","Distance","Pen Walls",""
"218",659.557,661.059,1.502,"R4","Chase","Interaction","R1",""
"219",659.557,660.558,1.001,"R4","Q1","Location","",""
"220",659.734,663.231,3.497,"R1","Chase","Interaction","R4",""
"221",660.559,675.806,15.247,"R4","Q0","Location","",""
"222",661.059,669.804,8.745,"R4","Touching","Distance","Robot",""
"223",661.2,663.697,2.497,"R1","Q1","Location","",""
"224",661.731,663.231,1.5,"R1","Touching","Distance","R4",""
"225",661.806,663.053,1.247,"R2","Touching","Distance","Cat Tower Toy",""
"226",663.694,665.441,1.747,"Donor","Q3","Location","",""
"227",663.698,681.448,17.75,"R1","Q3","Location","",""
"228",664.478,665.482,1.004,"R1","Touching","Distance","Donor",""
"229",665.442,668.445,3.003,"Donor","Q0","Location","",""
"230",666.778,668.531,1.753,"Donor","Touching","Distance","Robot",""
"231",667.239,668.245,1.006,"R3","Touching","Distance","Robot",""
"232",668.046,669.323,1.277,"R2","Touching","Distance","R3,Robot",""
"233",668.257,674.007,5.75,"R2","Q2","Location","",""
"234",668.446,670.444,1.998,"Donor","Q3","Location","",""
"235",668.532,669.572,1.04,"Donor","Touching","Distance","Pen Walls",""
"236",669.239,685.997,16.758,"R3","Q0","Location","",""
"237",669.299,670.047,0.748,"R2","Touching","Distance","Cups",""
"238",670.445,674.442,3.997,"Donor","Q0","Location","",""
"239",670.733,677.478,6.745,"R1","Touching","Distance","Plush",""
"240",671.046,673.048,2.002,"R2","Touching","Distance","Pen Walls",""
"241",671.057,672.058,1.001,"R4","Chase","Interaction","Donor",""
"242",671.057,671.556,0.499,"R4","Touching","Distance","Donor",""
"243",673.823,678.322,4.499,"Donor","Touching","Distance","Robot",""
"244",674.008,679.506,5.498,"R2","Q3","Location","",""
"245",674.443,678.197,3.754,"Donor","Q3","Location","",""
"246",675.807,680.807,5,"R4","Q3","Location","",""
"247",676.056,676.558,0.502,"R4","Touching","Distance","R1",""
"248",677.479,677.981,0.502,"R1","Touching","Distance","R2",""
"249",677.548,705.086,27.538,"R2","Touching","Distance","Plush",""
"250",677.557,679.307,1.75,"R4","Touching","Distance","Robot",""
"251",677.982,680.482,2.5,"R1","Touching","Distance","Plush",""
"252",678.198,691.193,12.995,"Donor","Q2","Location","",""
"253",679.507,690.01,10.503,"R2","Q2","Location","",""
"254",680.587,680.832,0.245,"R2","Touching","Distance","R4",""
"255",680.808,682.053,1.245,"R4","Q2","Location","",""
"256",680.833,681.085,0.252,"R2","Touching","Distance","Donor",""
"257",681.338,682.084,0.746,"R2","Touching","Distance","R4",""
"258",681.573,684.832,3.259,"Donor","Touching","Distance","Pen Walls",""
"259",681.584,682.582,0.998,"R1","Touching","Distance","Donor",""
"260",682.054,683.804,1.75,"R4","Q3","Location","",""
"261",683.805,689.995,6.19,"R4","Q2","Location","",""
"262",683.978,684.73,0.752,"R1","Touching","Distance","Cups",""
"263",684.805,688.055,3.25,"R4","Touching","Distance","Pen Walls",""
"264",684.833,685.582,0.749,"Donor","Touching","Distance","R1",""
"265",685.33,686.087,0.757,"R1","Touching","Distance","Donor",""
"266",685.998,709.116,23.118,"R3","Q3","Location","",""
"267",685.998,686.994,0.996,"R3","Touching","Distance","Keys",""
"268",686.995,688.498,1.503,"R3","Touching","Distance","Plush",""
"269",687.591,688.088,0.497,"Donor","Touching","Distance","R1",""
"270",688.089,689.079,0.99,"Donor","Touching","Distance","R4",""
"271",688.499,690.245,1.746,"R3","Touching","Distance","Ball",""
"272",689.08,690.59,1.51,"Donor","Touching","Distance","Robot",""
"273",689.084,689.305,0.221,"R4","Touching","Distance","R2",""
"274",689.331,700.584,11.253,"R2","Touching","Distance","Robot",""
"275",689.836,710.37,20.534,"R2","Touching","Distance","R3",""
"276",689.837,690.337,0.5,"R2","Touching","Distance","Cups",""
"277",689.996,692.843,2.847,"R4","Q3","Location","",""
"278",690.011,692.502,2.491,"R2","Q3","Location","",""
"279",690.246,692.498,2.252,"R3","Touching","Distance","Plush",""
"280",690.336,692.086,1.75,"R4","Touching","Distance","Robot",""
"281",690.338,690.834,0.496,"R2","Touching","Distance","Donor",""
"282",690.591,691.091,0.5,"Donor","Touching","Distance","R2",""
"283",691.194,701.602,10.408,"Donor","Q3","Location","",""
"284",691.6,691.844,0.244,"R2","Touching","Distance","Cat Tower Toy",""
"285",692.087,692.343,0.256,"R4","Touching","Distance","Cups",""
"286",692.341,700.341,8,"Donor","Touching","Distance","Plush",""
"287",692.503,701.511,9.008,"R2","Q0","Location","",""
"288",692.844,694.591,1.747,"R4","Q0","Location","",""
"289",693.496,695.995,2.499,"R3","Touching","Distance","Plush",""
"290",694.592,696.091,1.499,"R4","Q3","Location","",""
"291",695.996,703.249,7.253,"R3","Touching","Distance","Donor",""
"292",696.092,697.842,1.75,"R4","Q2","Location","",""
"293",697.843,698.342,0.499,"R4","Q1","Location","",""
"294",698.343,701.844,3.501,"R4","Q0","Location","",""
"295",700.342,702.345,2.003,"Donor","Touching","Distance","Ball",""
"296",700.601,701.336,0.735,"R2","Touching","Distance","Robot",""
"297",701.35,782.134,80.784,"R2","Touching","Distance","Robot",""
"298",701.512,704.008,2.496,"R2","Q1","Location","",""
"299",701.603,726.885,25.282,"Donor","Q2","Location","",""
"300",701.835,702.337,0.502,"R2","Touching","Distance","Cat Tower Toy",""
"301",701.845,716.115,14.27,"R4","Q3","Location","",""
"302",702.346,706.092,3.746,"Donor","Touching","Distance","Pen Walls",""
"303",704.009,706.753,2.744,"R2","Q0","Location","",""
"304",704.85,707.386,2.536,"R3","Touching","Distance","R4",""
"305",706.195,709.118,2.923,"R1","Q2","Location","",""
"306",706.196,709.119,2.923,"R1","Q3","Location","",""
"307",706.754,710.614,3.86,"R2","Q3","Location","",""
"308",707.327,708.862,1.535,"Donor","Touching","Distance","R1",""
"309",708.418,708.862,0.444,"R1","Touching","Distance","R3",""
"310",708.626,728.37,19.744,"R2","Touching","Distance","Plush",""
"311",708.627,710.369,1.742,"R2","Touching","Distance","R4",""
"312",708.863,709.113,0.25,"Donor","Touching","Distance","Robot",""
"313",709.117,725.62,16.503,"R3","Q2","Location","",""
"314",709.865,723.614,13.749,"R1","Touching","Distance","Plush",""
"315",710.363,711.37,1.007,"R4","Touching","Distance","Ball",""
"316",710.615,725.865,15.25,"R2","Q2","Location","",""
"317",711.369,712.622,1.253,"R3","Touching","Distance","R2",""
"318",711.371,713.364,1.993,"R4","Touching","Distance","Plush",""
"319",711.865,797.196,85.331,"R2","Touching","Distance","R3",""
"320",711.866,712.617,0.751,"R2","Touching","Distance","Pen Walls",""
"321",713.618,717.366,3.748,"R3","Touching","Distance","Pen Walls",""
"322",714.631,715.62,0.989,"R2","Touching","Distance","Donor",""
"323",716.114,722.629,6.515,"R4","Touching","Distance","Donor",""
"324",716.116,722.585,6.469,"R4","Q2","Location","",""
"325",716.866,759.398,42.532,"Donor","Touching","Distance","Robot",""
"326",717.367,725.62,8.253,"R3","Touching","Distance","Robot",""
"327",719.115,721.119,2.004,"R2","Touching","Distance","Donor",""
"328",722.586,740.642,18.056,"R4","Q1","Location","",""
"329",723.128,725.127,1.999,"R4","Chase","Interaction","Donor",""
"330",725.366,727.121,1.755,"R1","Touching","Distance","Plush",""
"331",725.38,726.88,1.5,"R4","Touching","Distance","R3",""
"332",725.621,727.619,1.998,"R3","Q1","Location","",""
"333",725.621,726.867,1.246,"R3","Touching","Distance","R4",""
"334",725.866,728.119,2.253,"R2","Q3","Location","",""
"335",726.868,730.617,3.749,"R3","Touching","Distance","Cat Tower Toy",""
"336",726.871,813.955,87.084,"R2","Touching","Distance","R1",""
"337",726.886,739.884,12.998,"Donor","Q1","Location","",""
"338",727.376,733.137,5.761,"Donor","Touching","Distance","Cat Tower Toy",""
"339",727.62,736.37,8.75,"R3","Q0","Location","",""
"340",727.63,737.642,10.012,"R4","Touching","Distance","Donor",""
"341",728.12,731.111,2.991,"R2","Q0","Location","",""
"342",728.372,730.617,2.245,"R1","Touching","Distance","Plush",""
"343",730.618,731.869,1.251,"R1","Touching","Distance","Ball",""
"344",730.618,735.119,4.501,"R3","Touching","Distance","Donor",""
"345",731.112,788.614,57.502,"R2","Q3","Location","",""
"346",732.368,734.368,2,"R2","Touching","Distance","Plush",""
"347",732.87,733.37,0.5,"R1","Touching","Distance","Keys",""
"348",733.138,734.389,1.251,"Donor","Touching","Distance","Pen Walls",""
"349",733.379,733.887,0.508,"","Touching","Distance","Cat Tower Toy",""
"350",733.869,734.367,0.498,"R2","Touching","Distance","Ball",""
"351",733.888,756.397,22.509,"","Touching","Distance","Pen Walls",""
"352",734.39,736.888,2.498,"Donor","Touching","Distance","Cat Tower Toy",""
"353",735.12,735.36,0.24,"R3","Touching","Distance","None",""
"354",735.361,736.37,1.009,"R3","Touching","Distance","R4",""
"355",735.371,736.118,0.747,"R1","Touching","Distance","Plush",""
"356",736.371,748.111,11.74,"R3","Q1","Location","",""
"357",736.371,743.866,7.495,"R3","Touching","Distance","Cat Tower Toy",""
"358",736.616,737.864,1.248,"R2","Touching","Distance","Plush",""
"359",736.869,737.617,0.748,"R1","Touching","Distance","Cups",""
"360",736.889,741.645,4.756,"Donor","Touching","Distance","Cat Tower Toy",""
"361",737.122,750.138,13.016,"R2","Bite/Chew","Interaction","Plush",""
"362",737.618,744.118,6.5,"R1","Touching","Distance","Robot",""
"363",738.146,740.643,2.497,"R4","Touching","Distance","Donor",""
"364",739.885,743.383,3.498,"Donor","Q0","Location","",""
"365",740.643,742.891,2.248,"R4","Q0","Location","",""
"366",742.145,742.895,0.75,"Donor","Touching","Distance","R3",""
"367",742.892,745.393,2.501,"R4","Q1","Location","",""
"368",743.384,744.883,1.499,"Donor","Q1","Location","",""
"369",743.867,744.119,0.252,"R3","Touching","Distance","Pen Walls",""
"370",744.12,745.367,1.247,"R3","Touching","Distance","Donor",""
"371",744.616,745.366,0.75,"R1","Q3","Location","",""
"372",744.617,745.367,0.75,"R1","Q2","Location","",""
"373",744.884,753.376,8.492,"Donor","Q0","Location","",""
"374",744.893,746.391,1.498,"R4","Chase","Interaction","Donor",""
"375",745.394,749.394,4,"R4","Q0","Location","",""
"376",745.394,746.391,0.997,"R4","Touching","Distance","Donor",""
"377",745.619,747.114,1.495,"R3","Touching","Distance","Cat Tower Toy",""
"378",747.117,758.119,11.002,"R1","Q2","Location","",""
"379",747.118,747.366,0.248,"R1","Q1","Location","",""
"380",747.894,748.894,1,"R4","Touching","Distance","R3",""
"381",748.112,759.907,11.795,"R3","Q0","Location","",""
"382",749.114,753.364,4.25,"R1","Touching","Distance","Pen Walls",""
"383",749.395,751.655,2.26,"R4","Q3","Location","",""
"384",750.138,752.115,1.977,"R2","Touching","Distance","Plush",""
"385",751.117,752.866,1.749,"R3","Touching","Distance","Donor",""
"386",751.656,754.412,2.756,"R4","Q0","Location","",""
"387",752.115,761.621,9.506,"R2","Bite/Chew","Interaction","Plush",""
"388",752.866,754.465,1.599,"R3","Chase","Interaction","Donor",""
"389",752.905,754.413,1.508,"R4","Touching","Distance","Cat Tower Toy",""
"390",753.377,756.137,2.76,"Donor","Q2","Location","",""
"391",753.612,755.364,1.752,"R3","Touching","Distance","Robot",""
"392",754.413,757.662,3.249,"R4","Q1","Location","",""
"393",754.616,756.37,1.754,"R1","Touching","Distance","Cups",""
"394",755.365,755.409,0.044,"R3","Touching","Distance","Cups",""
"395",755.369,757.117,1.748,"R1","Bite/Chew","Interaction","R4",""
"396",755.41,756.662,1.252,"R4","Touching","Distance","R1",""
"397",755.861,770.421,14.56,"R3","Touching","Distance","Cups",""
"398",755.862,947.226,191.364,"R3","Touching","Distance","Donor",""
"399",756.138,759.133,2.995,"Donor","Q1","Location","",""
"400",756.398,779.162,22.764,"","Touching","Distance","Cat Tower Toy",""
"401",756.909,759.161,2.252,"R3","Touching","Distance","Keys",""
"402",757.663,759.163,1.5,"R4","Chase","Interaction","R1",""
"403",757.663,759.911,2.248,"R4","Q2","Location","",""
"404",757.663,759.163,1.5,"R4","Touching","Distance","R1",""
"405",757.903,759.397,1.494,"Donor","Touching","Distance","Cat Tower Toy",""
"406",758.118,758.119,0.001,"R1","Q1","Location","",""
"407",758.12,760.868,2.748,"R1","Q2","Location","",""
"408",759.134,760.135,1.001,"Donor","Q2","Location","",""
"409",759.861,764.383,4.522,"R3","Chase","Interaction","Donor",""
"410",759.908,770.668,10.76,"R3","Q3","Location","",""
"411",759.912,761.161,1.249,"R4","Q1","Location","",""
"412",760.113,761.37,1.257,"R1","Chase","Interaction","R4",""
"413",760.136,761.136,1,"Donor","Q3","Location","",""
"414",760.403,795.204,34.801,"Donor","Touching","Distance","Robot",""
"415",760.864,761.369,0.505,"R1","Touching","Distance","R4",""
"416",760.869,765.869,5,"R1","Q1","Location","",""
"417",761.137,778.635,17.498,"Donor","Q0","Location","",""
"418",761.162,792.42,31.258,"R4","Q0","Location","",""
"419",761.622,762.375,0.753,"R2","Bite/Chew","Interaction","R3",""
"420",762.376,771.876,9.5,"R2","Bite/Chew","Interaction","Plush",""
"421",763.657,764.919,1.262,"R3","Touching","Distance","R2",""
"422",765.868,962.369,196.501,"R1","Q2","Location","",""
"423",765.919,768.917,2.998,"R3","Touching","Distance","Keys",""
"424",768.918,817.972,49.054,"R3","Touching","Distance","Robot",""
"425",769.408,798.44,29.032,"R3","Touching","Distance","R2",""
"426",770.116,771.117,1.001,"R1","Q1","Location","",""
"427",770.669,771.667,0.998,"R3","Q1","Location","",""
"428",770.669,780.418,9.749,"R3","Touching","Distance","Cups",""
"429",770.671,780.682,10.011,"R1","Touching","Distance","Cat Tower Toy",""
"430",771.118,791.179,20.061,"R1","Q0","Location","",""
"431",771.668,785.166,13.498,"R3","Q2","Location","",""
"432",771.875,773.129,1.254,"R2","Touching","Distance","Plush",""
