"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"484",2485.765,2487.76,1.995,"R1","Touching","Distance","Panel H",""
"485",2487.23,2490.73,3.5,"Donor","Touching","Distance","Panel E,Panel D",""
"486",2487.386,2489.884,2.498,"R3","Touching","Distance","Panel I,Panel H",""
"487",2489.885,2492.384,2.499,"R3","Touching","Distance","Panel I",""
"488",2492.385,2494.384,1.999,"R3","Touching","Distance","Panel I,Panel H",""
"489",2494.385,2496.634,2.249,"R3","Touching","Distance","Panel I",""
"490",2496.635,2497.879,1.244,"R3","Touching","Distance","Panel I,Panel H",""
"491",2497.88,2500.634,2.754,"R3","Touching","Distance","Panel I",""
"492",2500.635,2507.634,6.999,"R3","Touching","Distance","Panel I,Panel H",""
"493",2509.635,2510.885,1.25,"R3","Touching","Distance","Panel I,Panel H",""
"494",2514.804,2516.303,1.499,"R2","Touching","Distance","Panel I,Panel H",""
"495",2532.871,2533.621,0.75,"R4","Touching","Distance","Panel C",""
"496",2541.873,2543.624,1.751,"R4","Touching","Distance","Panel P,Panel A",""
"497",2542.055,2542.801,0.746,"R2","Touching","Distance","Panel I,Panel H",""
"498",2555.873,2568.867,12.994,"R4","Touching","Distance","Panel I,Panel H",""
"499",2559.633,2560.885,1.252,"R3","Touching","Distance","Panel H",""
"500",2561.883,2562.632,0.749,"R3","Touching","Distance","Panel H",""
"501",2564.635,2566.635,2,"R3","Touching","Distance","Panel H",""
"502",2566.518,2568.014,1.496,"R1","Touching","Distance","Panel P,Panel O",""
"503",2568.868,2572.869,4.001,"R4","Touching","Distance","Panel I",""
"504",2570.135,2575.134,4.999,"R3","Touching","Distance","Panel K",""
"505",2575.135,2576.384,1.249,"R3","Touching","Distance","Panel J",""
"506",2578.381,2584.987,6.606,"R3","Touching","Distance","Panel K",""
"507",2582.371,2583.872,1.501,"R4","Touching","Distance","Panel K",""
"508",2584.988,2591.737,6.749,"R3","Touching","Distance","Panel J",""
"509",2591.738,2592.988,1.25,"R3","Touching","Distance","Panel I",""
"510",2592.989,2597.739,4.75,"R3","Touching","Distance","Panel I,Panel H",""
"511",2597.74,2598.989,1.249,"R3","Touching","Distance","Panel I",""
"512",2598.99,2603.239,4.249,"R3","Touching","Distance","Panel I,Panel H",""
"513",2603.24,2604.739,1.499,"R3","Touching","Distance","Panel H",""
"514",2603.516,2604.519,1.003,"R1","Touching","Distance","Panel I,Panel H",""
"515",2604.74,2606.74,2,"R3","Touching","Distance","Panel I,Panel H",""
"516",2606.741,2608.739,1.998,"R3","Touching","Distance","Panel I",""
"517",2608.74,2611.487,2.747,"R3","Touching","Distance","Panel I,Panel H",""
"518",2609.766,2610.272,0.506,"R1","Touching","Distance","Panel I",""
"519",2611.488,2613.99,2.502,"R3","Touching","Distance","Panel I",""
"520",2613.991,2615.988,1.997,"R3","Touching","Distance","Panel I,Panel H",""
"521",2616.989,2618.987,1.998,"R3","Touching","Distance","Panel G",""
"522",2618.988,2620.49,1.502,"R3","Touching","Distance","Panel H",""
"523",2620.491,2622.986,2.495,"R3","Touching","Distance","Panel I",""
"524",2631.369,2632.119,0.75,"R4","Touching","Distance","Panel I,Panel H",""
"525",2634.121,2634.872,0.751,"R4","Touching","Distance","Panel J",""
"526",2660.796,2661.797,1.001,"R4","Touching","Distance","Panel F",""
"527",2664.293,2667.046,2.753,"R4","Touching","Distance","Panel H",""
"528",2667.047,2668.295,1.248,"R4","Touching","Distance","Panel G",""
"529",2668.296,2671.543,3.247,"R4","Touching","Distance","Panel H,Panel G",""
"530",2672.546,2675.546,3,"R4","Touching","Distance","Panel I",""
"531",2675.547,2686.809,11.262,"R4","Touching","Distance","Panel I,Panel H",""
"532",2686.81,2687.561,0.751,"R4","Touching","Distance","Panel I",""
"533",2687.562,2699.059,11.497,"R4","Touching","Distance","Panel I,Panel H",""
"534",2699.06,2700.81,1.75,"R4","Touching","Distance","Panel H",""
"535",2700.811,2706.559,5.748,"R4","Touching","Distance","Panel I,Panel H",""
"536",2706.56,2709.061,2.501,"R4","Touching","Distance","Panel H",""
"537",2709.062,2711.561,2.499,"R4","Touching","Distance","Panel I",""
"538",2710.612,2720.119,9.507,"R1","Touching","Distance","Panel K",""
"539",2711.562,2712.558,0.996,"R4","Touching","Distance","Panel J",""
"540",2712.559,2715.564,3.005,"R4","Touching","Distance","Panel I",""
"541",2715.565,2717.556,1.991,"R4","Touching","Distance","Panel I,Panel H",""
"542",2717.557,2718.058,0.501,"R4","Touching","Distance","Panel I",""
"543",2718.059,2737.311,19.252,"R4","Touching","Distance","Panel I,Panel H",""
"544",2720.12,2725.369,5.249,"R1","Touching","Distance","Panel J",""
"545",2720.986,2722.491,1.505,"R3","Touching","Distance","Panel K",""
"546",2722.121,2726.131,4.01,"R2","Touching","Distance","Panel D",""
"547",2723.491,2726.736,3.245,"R3","Touching","Distance","Panel J",""
"548",2726.132,2727.124,0.992,"R2","Touching","Distance","Panel E",""
"549",2731.366,2734.862,3.496,"R1","Touching","Distance","Panel I",""
"550",2731.633,2734.632,2.999,"Donor","Touching","Distance","Panel J",""
"551",2734.633,2739.642,5.009,"Donor","Touching","Distance","Panel K",""
"552",2737.312,2743.557,6.245,"R4","Touching","Distance","Panel I",""
"553",2737.612,2738.118,0.506,"R1","Touching","Distance","Panel K,Panel J",""
"554",2738.119,2741.617,3.498,"R1","Touching","Distance","Panel J",""
"555",2739.643,2740.909,1.266,"Donor","Touching","Distance","Panel J",""
"556",2740.91,2742.159,1.249,"Donor","Touching","Distance","Panel K",""
"557",2742.16,2755.41,13.25,"Donor","Touching","Distance","Panel J",""
"558",2743.558,2747.559,4.001,"R4","Touching","Distance","Panel I,Panel H",""
"559",2747.56,2757.056,9.496,"R4","Touching","Distance","Panel I",""
"560",2749.129,2759.627,10.498,"R2","Touching","Distance","Panel J",""
"561",2757.057,2763.309,6.252,"R4","Touching","Distance","Panel I,Panel H",""
"562",2761.129,2762.379,1.25,"R2","Touching","Distance","Panel I,Panel H",""
"563",2761.871,2764.119,2.248,"R1","Touching","Distance","Panel E,Panel D",""
"564",2764.627,2772.132,7.505,"R2","Touching","Distance","Panel K",""
"565",2765.311,2773.059,7.748,"R4","Touching","Distance","Panel H",""
"566",2772.877,2777.874,4.997,"R2","Touching","Distance","Panel J",""
"567",2773.06,2774.057,0.997,"R4","Touching","Distance","Panel H,Panel G",""
"568",2778.127,2781.132,3.005,"R2","Touching","Distance","Panel K",""
"569",2794.63,2797.631,3.001,"R2","Touching","Distance","Panel I,Panel H",""
"570",2796.957,2798.203,1.246,"R4","Touching","Distance","Panel M",""
"571",2798.204,2802.207,4.003,"R4","Touching","Distance","Panel L",""
"572",2799.411,2803.655,4.244,"Donor","Touching","Distance","Panel I,Panel H",""
"573",2804.207,2811.22,7.013,"R4","Touching","Distance","Panel M",""
"574",2822.37,2825.612,3.242,"R1","Touching","Distance","Panel J",""
"575",2822.721,2823.472,0.751,"R4","Touching","Distance","Panel P,Panel A",""
"576",2824.96,2825.968,1.008,"R2","Touching","Distance","Panel I,Panel H",""
"577",2826.959,2827.464,0.505,"R2","Touching","Distance","Panel I,Panel H",""
"578",2827.365,2828.116,0.751,"R1","Touching","Distance","Panel I,Panel H",""
"579",2828.216,2828.968,0.752,"R2","Touching","Distance","Panel I",""
"580",2831.757,2834.008,2.251,"R1","Touching","Distance","Panel H",""
"581",2834.009,2861.506,27.497,"R1","Touching","Distance","Panel I,Panel H",""
"582",2851.257,2854.76,3.503,"R2","Touching","Distance","Panel E,Panel D",""
"583",2856.758,2858.51,1.752,"R3","Touching","Distance","Panel I",""
"584",2861.507,2863.004,1.497,"R1","Touching","Distance","Panel H",""
"585",2863.005,2870.506,7.501,"R1","Touching","Distance","Panel I,Panel H",""
"586",2863.009,2864.505,1.496,"R3","Touching","Distance","Panel I,Panel H",""
"587",2864.506,2867.256,2.75,"R3","Touching","Distance","Panel I",""
"588",2870.507,2872.008,1.501,"R1","Touching","Distance","Panel I",""
"589",2872.009,2884.509,12.5,"R1","Touching","Distance","Panel I,Panel H",""
"590",2872.258,2872.757,0.499,"R4","Touching","Distance","Panel P,Panel A",""
"591",2877.258,2878.261,1.003,"Donor","Touching","Distance","Panel O",""
"592",2877.26,2878.757,1.497,"R4","Touching","Distance","Panel N",""
"593",2878.758,2881.261,2.503,"R4","Touching","Distance","Panel O",""
"594",2882.261,2885.008,2.747,"R4","Touching","Distance","Panel P,Panel O",""
"595",2885.76,2886.255,0.495,"R1","Touching","Distance","Panel H",""
"596",2886.256,2894.509,8.253,"R1","Touching","Distance","Panel I,Panel H",""
"597",2892.01,2898.009,5.999,"R4","Touching","Distance","Panel M,Panel L",""
"598",2894.51,2896.009,1.499,"R1","Touching","Distance","Panel H",""
"599",2896.01,2898.51,2.5,"R1","Touching","Distance","Panel I,Panel H",""
"600",2898.511,2904.259,5.748,"R1","Touching","Distance","Panel I",""
"601",2904.26,2915.76,11.5,"R1","Touching","Distance","Panel I,Panel H",""
"602",2915.761,2916.76,0.999,"R1","Touching","Distance","Panel I",""
"603",2916.761,2923.759,6.998,"R1","Touching","Distance","Panel I,Panel H",""
"604",2918.506,2919.268,0.762,"R4","Touching","Distance","Panel J",""
"605",2919.582,2922.342,2.76,"R4","Touching","Distance","Panel I",""
"606",2922.343,2929.349,7.006,"R4","Touching","Distance","Panel I,Panel H",""
"607",2923.76,2925.01,1.25,"R1","Touching","Distance","Panel H",""
"608",2928.006,2929.009,1.003,"R1","Touching","Distance","Panel H",""
"609",2929.35,2931.341,1.991,"R4","Touching","Distance","Panel I",""
"610",2932.85,2934.348,1.498,"R4","Touching","Distance","Panel H",""
"611",2934.349,2937.099,2.75,"R4","Touching","Distance","Panel G",""
"612",2935.498,2965.509,30.011,"R1","Touching","Distance","Panel I,Panel H",""
"613",2937.345,2939.861,2.516,"R4","Touching","Distance","Panel F",""
"614",2939.28,2941.278,1.998,"R2","Touching","Distance","Panel K",""
"615",2939.862,2941.859,1.997,"R4","Touching","Distance","Panel E",""
"616",2941.86,2949.12,7.26,"R4","Touching","Distance","Panel E,Panel D",""
"617",2942.261,2942.76,0.499,"R3","Touching","Distance","Panel K",""
"618",2946.034,2947.526,1.492,"R2","Touching","Distance","Panel I,Panel H",""
"619",2947.527,2953.03,5.503,"R2","Touching","Distance","Panel I",""
"620",2950.37,2953.62,3.25,"R4","Touching","Distance","Panel B",""
"621",2953.031,2955.032,2.001,"R2","Touching","Distance","Panel J",""
"622",2956.277,2956.78,0.503,"R2","Touching","Distance","Panel J",""
"623",2956.781,2958.526,1.745,"R2","Touching","Distance","Panel K",""
"624",2965.51,2967.255,1.745,"R1","Touching","Distance","Panel H",""
"625",2968.26,2973.756,5.496,"R1","Touching","Distance","Panel H",""
"626",2973.757,2977.26,3.503,"R1","Touching","Distance","Panel I,Panel H",""
"627",2978.758,2982.257,3.499,"R1","Touching","Distance","Panel I",""
"628",2979.613,2981.366,1.753,"R4","Touching","Distance","Panel I,Panel H",""
"629",2980.121,2980.88,0.759,"R2","Touching","Distance","Panel L",""
"630",2981.887,2987.135,5.248,"R2","Touching","Distance","Panel J",""
"631",2982.258,2983.26,1.002,"R1","Touching","Distance","Panel J,Panel I",""
"632",2983.261,2987.009,3.748,"R1","Touching","Distance","Panel I",""
"633",2987.136,2989.135,1.999,"R2","Touching","Distance","Panel I",""
"634",2990.259,2993.51,3.251,"R1","Touching","Distance","Panel I",""
"635",2993.906,2996.658,2.752,"R1","Touching","Distance","Panel J",""
"636",2994.754,2998.007,3.253,"Donor","Touching","Distance","Panel I,Panel H",""
"637",2997.506,3000.507,3.001,"R3","Touching","Distance","Panel E,Panel D",""
"638",2999.422,3022.915,23.493,"R1","Touching","Distance","Panel I,Panel H",""
"639",3020.254,3025.756,5.502,"R3","Touching","Distance","Panel H",""
"640",3022.916,3024.17,1.254,"R1","Touching","Distance","Panel H",""
"641",3025.168,3027.171,2.003,"R1","Touching","Distance","Panel I,Panel H",""
"642",3025.757,3029.008,3.251,"R3","Touching","Distance","Panel I,Panel H",""
"643",3027.172,3027.672,0.5,"R1","Touching","Distance","Panel H",""
"644",3029.009,3030.756,1.747,"R3","Touching","Distance","Panel I",""
"645",3029.671,3031.669,1.998,"R1","Touching","Distance","Panel I,Panel H",""
"646",3031.67,3032.921,1.251,"R1","Touching","Distance","Panel I",""
"647",3034.755,3036.758,2.003,"R3","Touching","Distance","Panel I,Panel H",""
"648",3036.759,3042.008,5.249,"R3","Touching","Distance","Panel H",""
"649",3042.009,3043.26,1.251,"R3","Touching","Distance","Panel I,Panel H",""
"650",3064.258,3066.009,1.751,"Donor","Touching","Distance","Panel H",""
"651",3066.478,3067.229,0.751,"Donor","Touching","Distance","Panel I",""
"652",3067.23,3081.492,14.262,"Donor","Touching","Distance","Panel I,Panel H",""
"653",3081.743,3083.994,2.251,"Donor","Touching","Distance","Panel I",""
"654",3083.995,3087.246,3.251,"Donor","Touching","Distance","Panel I,Panel H",""
"655",3086.369,3093.865,7.496,"R4","Touching","Distance","Panel E,Panel D",""
"656",3088.246,3089.511,1.265,"Donor","Touching","Distance","Panel I",""
"657",3091.507,3095.511,4.004,"Donor","Touching","Distance","Panel I",""
"658",3094.239,3095.738,1.499,"R2","Touching","Distance","Panel O",""
"659",3096.511,3100.011,3.5,"Donor","Touching","Distance","Panel J",""
"660",3097.238,3099.237,1.999,"R2","Touching","Distance","Panel P,Panel A",""
"661",3100.012,3101.013,1.001,"Donor","Touching","Distance","Panel K",""
"662",3106.488,3112.489,6.001,"R2","Touching","Distance","Panel I,Panel H",""
"663",3106.76,3118.507,11.747,"R3","Touching","Distance","Panel E,Panel D",""
"664",3112.49,3115.489,2.999,"R2","Touching","Distance","Panel I",""
"665",3118.508,3124.011,5.503,"R3","Touching","Distance","Panel E",""
"666",3122.033,3123.029,0.996,"R4","Touching","Distance","Panel L",""
"667",3123.03,3124.281,1.251,"R4","Touching","Distance","Panel K",""
"668",3125.028,3127.782,2.754,"R4","Touching","Distance","Panel K",""
"669",3127.525,3128.278,0.753,"Donor","Touching","Distance","Panel I,Panel H",""
"670",3141.528,3141.775,0.247,"Donor","Touching","Distance","Panel I,Panel H",""
"671",3141.776,3142.306,0.53,"Donor","Touching","Distance","Panel I",""
"672",3142.259,3143.259,1,"R3","Touching","Distance","Panel O",""
"673",3143.26,3145.76,2.5,"R3","Touching","Distance","Panel N",""
"674",3153.168,3154.667,1.499,"R1","Touching","Distance","Panel C",""
"675",3154.668,3157.92,3.252,"R1","Touching","Distance","Panel B",""
"676",3157.921,3194.919,36.998,"R1","Touching","Distance","Panel B",""
"677",3158.735,3159.984,1.249,"R2","Touching","Distance","Panel I,Panel H",""
"678",3172.008,3172.759,0.751,"R3","Touching","Distance","Panel K",""
"679",3172.76,3175.256,2.496,"R3","Touching","Distance","Panel J",""
"680",3181.843,3182.601,0.758,"R2","Touching","Distance","Panel N",""
"681",3182.068,3183.569,1.501,"Donor","Touching","Distance","Panel P,Panel A",""
"682",3188.008,3190.003,1.995,"R3","Touching","Distance","Panel I,Panel H",""
"683",3188.069,3189.566,1.497,"Donor","Touching","Distance","Panel A",""
"684",3189.567,3191.815,2.248,"Donor","Touching","Distance","Panel P,Panel A",""
"685",3190.609,3192.106,1.497,"R2","Touching","Distance","Panel P,Panel A",""
"686",3192.103,3193.362,1.259,"Donor","Touching","Distance","Panel A",""
"687",3194.92,3196.169,1.249,"R1","Touching","Distance","Panel I,Panel H",""
"688",3196.17,3197.921,1.751,"R1","Touching","Distance","Panel I",""
"689",3226.101,3229.352,3.251,"R2","Touching","Distance","Panel E,Panel D",""
"690",3244.853,3245.6,0.747,"R2","Touching","Distance","Panel I,Panel H",""
"691",3275.634,3275.884,0.25,"Donor","Touching","Distance","Panel H",""
"692",3279.603,3282.605,3.002,"R2","Touching","Distance","Panel E,Panel D",""
"693",3294.008,3295.254,1.246,"R3","Touching","Distance","Panel I,Panel H",""
"694",3294.396,3295.897,1.501,"Donor","Touching","Distance","Panel E,Panel D",""
"695",3307.135,3311.14,4.005,"Donor","Touching","Distance","Panel E,Panel D",""
"696",3322.634,3324.136,1.502,"Donor","Touching","Distance","Panel I,Panel H",""
"697",3349.251,3351.757,2.506,"R3","Touching","Distance","Panel P,Panel A",""
"698",3351.758,3353.753,1.995,"R3","Touching","Distance","Panel A",""
"699",3359.269,3360.018,0.749,"R3","Touching","Distance","Panel N",""
"700",3363.777,3364.276,0.499,"R3","Touching","Distance","Panel M",""
"701",3375.013,3377.761,2.748,"R4","Touching","Distance","Panel D",""
"702",3381.416,3384.914,3.498,"R1","Touching","Distance","Panel O",""
"703",3384.915,3386.171,1.256,"R1","Touching","Distance","Panel N",""
"704",3387.532,3389.528,1.996,"R3","Touching","Distance","Panel K",""
"705",3394.298,3395.061,0.763,"Donor","Touching","Distance","Panel G",""
"706",3407.421,3408.572,1.151,"R1","Touching","Distance","Panel I,Panel H",""
"707",3408.819,3409.32,0.501,"R1","Touching","Distance","Panel I,Panel H",""
"708",3432.777,3434.276,1.499,"R3","Touching","Distance","Panel K",""
"709",3437.78,3439.279,1.499,"R3","Touching","Distance","Panel K",""
"710",3439.082,3440.084,1.002,"R1","Touching","Distance","Panel C",""
"711",3440.085,3442.584,2.499,"R1","Touching","Distance","Panel B",""
"712",3482.366,3483.365,0.999,"R3","Touching","Distance","Panel J",""
"713",3485.335,3486.832,1.497,"R1","Touching","Distance","Panel I",""
"714",3488.562,3490.557,1.995,"Donor","Touching","Distance","Panel E,Panel D",""
"715",3489.863,3492.365,2.502,"R3","Touching","Distance","Panel J",""
"716",3492.812,3495.81,2.998,"Donor","Touching","Distance","Panel E,Panel D",""
"717",3494.362,3500.365,6.003,"R3","Touching","Distance","Panel I,Panel H",""
"718",3500.366,3502.917,2.551,"R3","Touching","Distance","Panel H",""
"719",3502.918,3505.924,3.006,"R3","Touching","Distance","Panel G",""
"720",3505.925,3507.926,2.001,"R3","Touching","Distance","Panel F",""
"721",3514.837,3515.835,0.998,"R1","Touching","Distance","Panel J",""
"722",3515.415,3517.915,2.5,"R4","Touching","Distance","Panel C",""
"723",3515.963,3516.717,0.754,"R2","Touching","Distance","Panel I,Panel H",""
"724",3537.175,3539.713,2.538,"R3","Touching","Distance","Panel F",""
"725",3539.714,3539.97,0.256,"R3","Touching","Distance","Panel E",""
"726",3541.969,3543.466,1.497,"R3","Touching","Distance","Panel G",""
"727",3544.718,3546.22,1.502,"R3","Touching","Distance","Panel G",""
"728",3548.469,3549.718,1.249,"R3","Touching","Distance","Panel I,Panel H",""
"729",3549.719,3550.468,0.749,"R3","Touching","Distance","Panel I",""
"730",3559.966,3561.219,1.253,"R3","Touching","Distance","Panel L",""
"731",3561.22,3570.977,9.757,"R3","Touching","Distance","Panel M,Panel L",""
"732",3570.978,3572.238,1.26,"R3","Touching","Distance","Panel K",""
"733",3573.247,3577.501,4.254,"R3","Touching","Distance","Panel J",""
"734",3579.002,3580.5,1.498,"R3","Touching","Distance","Panel I,Panel H",""
"735",3580.501,3582.496,1.995,"R3","Touching","Distance","Panel H",""
"736",3585.745,3590.5,4.755,"R3","Touching","Distance","Panel H",""
"737",3587.466,3587.971,0.505,"Donor","Touching","Distance","Panel E,Panel D",""
"738",3588.971,3591.465,2.494,"Donor","Touching","Distance","Panel E,Panel D",""
"739",3624.971,3626.466,1.495,"Donor","Touching","Distance","Panel I,Panel H",""
"740",3648.309,3649.059,0.75,"R2","Touching","Distance","Panel M,Panel L",""
"741",3658.557,3659.306,0.749,"R2","Touching","Distance","Panel M,Panel L",""
"742",3659.307,3660.075,0.768,"R2","Touching","Distance","Panel L",""
"743",3662.469,3664.719,2.25,"Donor","Touching","Distance","Panel O",""
"744",3663.059,3665.308,2.249,"R2","Touching","Distance","Panel I,Panel H",""
"745",3666.81,3669.309,2.499,"R2","Touching","Distance","Panel H",""
"746",3670.058,3672.309,2.251,"R2","Touching","Distance","Panel I,Panel H",""
"747",3670.719,3672.217,1.498,"Donor","Touching","Distance","Panel P,Panel A",""
"748",3685.244,3687.5,2.256,"R3","Touching","Distance","Panel E,Panel D",""
"749",3687.214,3688.47,1.256,"R1","Touching","Distance","Panel N",""
"750",3714.47,3716.966,2.496,"Donor","Touching","Distance","Panel E,Panel D",""
"751",3723.635,3727.143,3.508,"Donor","Touching","Distance","Panel F",""
"752",3726.964,3731.216,4.252,"R1","Touching","Distance","Panel N",""
"753",3728.394,3732.157,3.763,"Donor","Touching","Distance","Panel G",""
"754",3731.217,3734.72,3.503,"R1","Touching","Distance","Panel O",""
"755",3732.158,3737.155,4.997,"Donor","Touching","Distance","Panel H",""
"756",3736.715,3737.966,1.251,"R1","Touching","Distance","Panel P,Panel A",""
"757",3737.156,3738.153,0.997,"Donor","Touching","Distance","Panel I,Panel H",""
"758",3738.154,3743.158,5.004,"Donor","Touching","Distance","Panel I",""
"759",3743.159,3744.654,1.495,"Donor","Touching","Distance","Panel J",""
"760",3745.543,3751.545,6.002,"R4","Touching","Distance","Panel E,Panel D",""
"761",3760.423,3761.669,1.246,"Donor","Touching","Distance","Panel J",""
"762",3761.67,3764.674,3.004,"Donor","Touching","Distance","Panel I",""
"763",3764.675,3765.92,1.245,"Donor","Touching","Distance","Panel H",""
"764",3766.675,3768.675,2,"Donor","Touching","Distance","Panel G",""
"765",3771.172,3771.675,0.503,"Donor","Touching","Distance","Panel F",""
"766",3773.186,3775.924,2.738,"Donor","Touching","Distance","Panel E",""
"767",3781.195,3781.691,0.496,"R2","Touching","Distance","Panel B",""
"768",3781.692,3781.945,0.253,"R2","Touching","Distance","Panel C",""
"769",3784.938,3785.939,1.001,"Donor","Touching","Distance","Panel H",""
"770",3785.199,3785.7,0.501,"R4","Touching","Distance","Panel I,Panel H",""
"771",3785.94,3786.689,0.749,"Donor","Touching","Distance","Panel I",""
"772",3786.69,3787.94,1.25,"Donor","Touching","Distance","Panel J,Panel I",""
"773",3787.941,3789.44,1.499,"Donor","Touching","Distance","Panel H",""
"774",3791.949,3793.207,1.258,"R4","Touching","Distance","Panel I,Panel H",""
"775",3816.687,3817.44,0.753,"Donor","Touching","Distance","Panel H",""
"776",3817.441,3818.44,0.999,"Donor","Touching","Distance","Panel I",""
"777",3818.441,3819.937,1.496,"Donor","Touching","Distance","Panel I,Panel H",""
"778",3819.209,3822.711,3.502,"R2","Touching","Distance","Panel E,Panel D",""
"779",3819.938,3821.938,2,"Donor","Touching","Distance","Panel H",""
"780",3824.718,3832.22,7.502,"R1","Touching","Distance","Panel E,Panel D",""
"781",3843.116,3844.613,1.497,"R3","Touching","Distance","Panel K",""
"782",3844.614,3845.861,1.247,"R3","Touching","Distance","Panel J",""
"783",3845.862,3849.117,3.255,"R3","Touching","Distance","Panel K",""
"784",3875.707,3877.706,1.999,"R2","Touching","Distance","Panel K",""
"785",3887.47,3890.47,3,"R1","Touching","Distance","Panel N",""
"786",3892.22,3893.969,1.749,"R1","Touching","Distance","Panel O",""
"787",3899.211,3901.211,2,"R2","Touching","Distance","Panel K",""
"788",3904.958,3906.941,1.983,"R2","Touching","Distance","Panel I,Panel H",""
"789",3906.942,3907.958,1.016,"R2","Touching","Distance","Panel H",""
"790",3907.959,3914.71,6.751,"R2","Touching","Distance","Panel I,Panel H",""
"791",3910.192,3911.189,0.997,"Donor","Touching","Distance","Panel E",""
"792",3911.19,3912.938,1.748,"Donor","Touching","Distance","Panel E,Panel D",""
"793",3915.955,3917.209,1.254,"R2","Touching","Distance","Panel I",""
"794",3917.21,3918.709,1.499,"R2","Touching","Distance","Panel J",""
"795",3918.71,3922.708,3.998,"R2","Touching","Distance","Panel J,Panel I",""
"796",3921.467,3922.471,1.004,"R1","Touching","Distance","Panel E,Panel D",""
"797",3922.709,3929.207,6.498,"R2","Touching","Distance","Panel J",""
"798",3935.72,3940.219,4.499,"R1","Touching","Distance","Panel I",""
"799",3940.22,3945.718,5.498,"R1","Touching","Distance","Panel I,Panel H",""
"800",3945.719,3954.714,8.995,"R1","Touching","Distance","Panel I",""
"801",3954.715,3955.969,1.254,"R1","Touching","Distance","Panel H",""
"802",3955.455,3955.955,0.5,"R4","Touching","Distance","Panel G,Panel F",""
"803",3955.956,3958.705,2.749,"R4","Touching","Distance","Panel F",""
"804",3955.97,3958.969,2.999,"R1","Touching","Distance","Panel I,Panel H",""
"805",3957.708,3958.454,0.746,"R2","Touching","Distance","Panel F",""
"806",3958.706,3961.206,2.5,"R4","Touching","Distance","Panel E",""
"807",3958.97,3962.214,3.244,"R1","Touching","Distance","Panel I",""
"808",3962.215,3984.467,22.252,"R1","Touching","Distance","Panel I,Panel H",""
"809",3965.958,3970.71,4.752,"R2","Touching","Distance","Panel G",""
"810",3970.613,3973.866,3.253,"R3","Touching","Distance","Panel K",""
"811",3984.468,3985.968,1.5,"R1","Touching","Distance","Panel I",""
"812",3985.969,3991.719,5.75,"R1","Touching","Distance","Panel I,Panel H",""
"813",3991.72,3993.722,2.002,"R1","Touching","Distance","Panel H",""
"814",3994.719,3995.967,1.248,"R1","Touching","Distance","Panel H",""
"815",3995.968,3996.72,0.752,"R1","Touching","Distance","Panel G",""
"816",3999.662,4000.161,0.499,"R2","Touching","Distance","Panel K",""
"817",4000.162,4001.409,1.247,"R2","Touching","Distance","Panel L,Panel K",""
"818",4043.957,4044.957,1,"R4","Touching","Distance","Panel A",""
"819",4049.469,4050.468,0.999,"R1","Touching","Distance","Panel K,Panel J",""
"820",4090.362,4091.862,1.5,"R3","Touching","Distance","Panel H",""
"821",4119.441,4120.443,1.002,"Donor","Touching","Distance","Panel K",""
"822",4134.952,4135.955,1.003,"R4","Touching","Distance","Panel F",""
"823",4135.615,4137.115,1.5,"R3","Touching","Distance","Panel K",""
"824",4135.956,4137.954,1.998,"R4","Touching","Distance","Panel E",""
"825",4139.957,4141.454,1.497,"R4","Touching","Distance","Panel F",""
"826",4141.455,4144.955,3.5,"R4","Touching","Distance","Panel E",""
"827",4144.956,4145.7,0.744,"R4","Touching","Distance","Panel F",""
"828",4145.701,4148.701,3,"R4","Touching","Distance","Panel E",""
"829",4150.952,4152.452,1.5,"R4","Touching","Distance","Panel C",""
