Observation id,FT50.Exp1.Cami,,,,,,,,
,,,,,,,,,
Media file(s),,,,,,,,,
,,,,,,,,,
Player #1,C:/Users/sbro225/Desktop/BORIS PROJECTS/1_GH020008.mp4,,,,,,,,
Player #1,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,,,,,,,,
Player #1,C:/Users/sbro225/Desktop/BORIS PROJECTS/3_GH040008.mp4,,,,,,,,
Player #1,C:/Users/sbro225/Desktop/BORIS PROJECTS/4_GH050008.mp4,,,,,,,,
Player #1,C:/Users/sbro225/Desktop/BORIS PROJECTS/5_GH060008.mp4,,,,,,,,
Player #1,C:/Users/sbro225/Desktop/BORIS PROJECTS/6_GH070008.mp4,,,,,,,,
Player #1,C:/Users/sbro225/Desktop/BORIS PROJECTS/7_GH080008.mp4,,,,,,,,
,,,,,,,,,
Observation date,2022-09-30 10:55:05,,,,,,,,
,,,,,,,,,
Description,,,,,,,,,
,,,,,,,,,
Time offset (s),0.0,,,,,,,,
,,,,,,,,,
independent variables,,,,,,,,,
variable,value,,,,,,,,
,,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Modifier 1,Comment,Status
1187.870,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Q1,Location,,,START
1188.080,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,R3,,STOP
1188.081,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Chase,Interaction,R3,,STOP
1188.081,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Robot,,START
1188.391,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,START
1188.815,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q2,Location,,,STOP
1188.816,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q3,Location,,,START
1189.560,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Chase,Interaction,R4,,STOP
1189.560,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Cat Tower Toy,,START
1190.808,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Cat Tower Toy,,STOP
1190.893,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,STOP
1190.894,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,START
1191.333,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Robot,,STOP
1191.596,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Pen Walls,,STOP
1192.301,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q1,Location,,,STOP
1192.302,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,START
1192.369,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q2,Location,,,START
1192.394,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,STOP
1192.395,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,START
1192.845,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,STOP
1193.308,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Chase,Interaction,R2,,START
1193.812,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R2,,START
1194.867,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,START
1195.073,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Chase,Interaction,R4,,START
1195.073,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,R4,,START
1195.092,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,STOP
1195.093,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q3,Location,,,START
1196.068,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q3,Location,,,STOP
1196.069,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q2,Location,,,START
1196.096,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q3,Location,,,STOP
1196.097,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,START
1196.103,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R1,,START
1196.849,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Bite/Chew,Interaction,R1,,START
1196.866,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,STOP
1196.867,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q3,Location,,,START
1197.066,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q2,Location,,,STOP
1197.067,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q0,Location,,,START
1198.353,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Bite/Chew,Interaction,R1,,STOP
1198.353,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R1,,STOP
1199.116,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q3,Location,,,STOP
1199.117,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,START
1199.320,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Chase,Interaction,R1,,START
1199.601,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,STOP
1199.602,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q1,Location,,,START
1201.058,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Chase,Interaction,R2,,STOP
1201.058,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R2,,STOP
1201.067,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q0,Location,,,STOP
1201.067,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Robot,,START
1201.068,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q1,Location,,,START
1201.068,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,R1,,START
1202.119,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,STOP
1202.120,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q1,Location,,,START
1203.352,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"R1,R3",,START
1203.806,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q1,Location,,,STOP
1203.807,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q0,Location,,,START
1205.112,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"R1,R3",,STOP
1205.113,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R1,,START
1205.580,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Chase,Interaction,R4,,STOP
1205.580,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,R4,,STOP
1205.813,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Chase,Interaction,R1,,STOP
1205.813,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,R1,,STOP
1206.310,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q0,Location,,,STOP
1206.311,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q1,Location,,,START
1207.311,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R2,,START
1207.349,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,START
1208.099,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Bite/Chew,Interaction,Donor,,START
1208.320,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Cat Tower Toy,,START
1209.569,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Cat Tower Toy,,STOP
1210.111,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,STOP
1210.112,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Bite/Chew,Interaction,Donor,,STOP
1210.112,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,START
1211.348,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,STOP
1211.349,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Bite/Chew,Interaction,Donor,,START
1211.349,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,START
1213.101,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,STOP
1213.102,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Bite/Chew,Interaction,Donor,,STOP
1213.102,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,START
1213.556,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R2,,STOP
1213.557,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R3,,START
1213.818,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"R2,R4",,START
1217.059,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q1,Location,,,STOP
1217.060,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q0,Location,,,START
1217.561,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R3,,STOP
1218.364,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R1,,STOP
1220.602,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R3,,START
1221.311,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Chase,Interaction,R4,,START
1222.070,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"R2,R4",,STOP
1222.605,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q1,Location,,,STOP
1222.606,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q2,Location,,,START
1222.625,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Chase,Interaction,R3,,START
1223.060,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q0,Location,,,STOP
1223.061,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Q1,Location,,,START
1223.070,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Pen Walls,,START
1223.127,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R3,,STOP
1223.618,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q1,Location,,,STOP
1223.619,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q2,Location,,,STOP
1224.113,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q2,Location,,,STOP
1224.114,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q3,Location,,,START
1224.319,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Pen Walls,,STOP
1224.320,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Snuggle,Interaction,"Donor,Donor,Donor",,START
1224.320,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Donor,,STOP
1224.863,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q3,Location,,,STOP
1224.864,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,START
1225.360,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,STOP
1225.361,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q1,Location,,,START
1225.616,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q2,Location,,,START
1225.617,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q3,Location,,,START
1227.112,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R3,,START
1227.382,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Chase,Interaction,R4,,STOP
1227.382,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Donor,,START
1228.116,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q3,Location,,,STOP
1228.117,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q1,Location,,,START
1228.364,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R3,,STOP
1228.381,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R3,,START
1229.819,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Donor,,START
1229.820,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Snuggle,Interaction,"Donor,Donor,Donor",,STOP
1229.820,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,R1,,START
1230.362,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Cat Tower Toy,,START
1231.112,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Cat Tower Toy,,STOP
1231.113,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R2,,START
1231.135,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Donor,,STOP
1231.136,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Chase,Interaction,R4,,START
1231.136,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,R4,,START
1231.821,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,R1,,STOP
1231.866,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q1,Location,,,STOP
1231.879,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,R4,,STOP
1231.880,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Chase,Interaction,R4,,STOP
1231.880,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Cat Tower Toy,,START
1232.064,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Donor,,STOP
1232.117,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,STOP
1232.632,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Cat Tower Toy,,STOP
1234.116,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,START
1234.319,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Donor,,START
1236.315,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Cat Tower Toy,,START
1237.385,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Keys,,START
1237.613,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R2,,STOP
1237.881,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Chase,Interaction,R3,,STOP
1237.881,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R3,,STOP
1238.112,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q1,Location,,,STOP
1238.113,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,START
1238.119,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,STOP
1238.120,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q3,Location,,,START
1238.626,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Keys,,STOP
1238.627,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Robot,,START
1239.380,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Robot,,STOP
1239.642,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,R4,,START
1239.880,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Pen Walls,,START
1240.143,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q0,Location,,,STOP
1240.144,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q1,Location,,,START
1240.317,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q1,Location,,,STOP
1240.318,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q2,Location,,,START
1240.318,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Cat Tower Toy,,STOP
1240.611,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q3,Location,,,STOP
1240.612,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,START
1240.901,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,R4,,STOP
1241.646,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R2,,START
1241.865,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,START
1243.147,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Pen Walls,,STOP
1243.148,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R4,,START
1244.103,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Donor,,STOP
1244.395,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,R2,,STOP
1244.396,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Donor,,START
1244.819,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Plush,,START
1245.853,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,START
1246.146,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Donor,,STOP
1246.645,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,R4,,STOP
1246.646,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Pen Walls,,START
1247.101,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Cat Tower Toy,,STOP
1249.160,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Cat Tower Toy,,START
1250.144,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Pen Walls,,STOP
1251.318,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q2,Location,,,STOP
1251.319,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Q3,Location,,,START
1251.319,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Plush,,STOP
1253.160,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Cat Tower Toy,,STOP
1254.157,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q1,Location,,,STOP
1254.158,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q2,Location,,,START
1255.112,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Q1,Location,,,STOP
1255.113,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R2,Q0,Location,,,START
1255.158,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Robot,,START
1255.821,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,Pen Walls,,START
1256.655,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q2,Location,,,STOP
1256.655,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Robot,,STOP
1256.656,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Q3,Location,,,START
1256.656,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Keys,,START
1257.405,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Keys,,STOP
1258.656,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Cups,,START
1259.864,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q0,Location,,,STOP
1259.865,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Q1,Location,,,START
1259.900,C:/Users/sbro225/Desktop/BORIS PROJECTS/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Donor,,START
