Observation id,FT50.Exp1.030823,,,,,,,,
,,,,,,,,,
Media file(s),,,,,,,,,
,,,,,,,,,
Player #1,/Users/lakdawala_lab/Desktop/BORIS-Krishna/1_GH020008.mp4,,,,,,,,
Player #1,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,,,,,,,,
Player #1,/Users/lakdawala_lab/Desktop/BORIS-Krishna/3_GH040008.mp4,,,,,,,,
Player #1,/Users/lakdawala_lab/Desktop/BORIS-Krishna/4_GH050008.mp4,,,,,,,,
Player #1,/Users/lakdawala_lab/Desktop/BORIS-Krishna/5_GH060008.mp4,,,,,,,,
Player #1,/Users/lakdawala_lab/Desktop/BORIS-Krishna/6_GH070008.mp4,,,,,,,,
Player #1,/Users/lakdawala_lab/Desktop/BORIS-Krishna/7_GH080008.mp4,,,,,,,,
,,,,,,,,,
Observation date,2023-03-08 14:04:06,,,,,,,,
,,,,,,,,,
Description,,,,,,,,,
,,,,,,,,,
Time offset (s),0.0,,,,,,,,
,,,,,,,,,
independent variables,,,,,,,,,
variable,value,,,,,,,,
,,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Modifier 1,Comment,Status
681.768,/Users/lakdawala_lab/Desktop/BORIS-Krishna/1_GH020008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel M,Panel L",,START
683.768,/Users/lakdawala_lab/Desktop/BORIS-Krishna/1_GH020008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel M,Panel L",,STOP
684.835,/Users/lakdawala_lab/Desktop/BORIS-Krishna/1_GH020008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel M,Panel L",,START
687.591,/Users/lakdawala_lab/Desktop/BORIS-Krishna/1_GH020008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel M,Panel L",,STOP
707.010,/Users/lakdawala_lab/Desktop/BORIS-Krishna/1_GH020008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel P,Panel A",,START
707.710,/Users/lakdawala_lab/Desktop/BORIS-Krishna/1_GH020008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel P,Panel A",,STOP
711.615,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel M,Panel L",,START
712.377,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel M,Panel L",,STOP
733.533,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel G,,START
733.637,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel G,,STOP
749.377,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,"Panel I,Panel H",,START
749.626,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,"Panel I,Panel H",,STOP
749.627,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel I,,START
751.128,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel I,,STOP
752.130,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel H,,START
752.131,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel A,,START
752.629,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel A,,STOP
753.132,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel H,,STOP
758.661,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel P,Panel A",,START
759.158,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel P,Panel A",,STOP
762.674,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel A,,START
763.674,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel A,,STOP
787.130,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"Panel I,Panel H",,START
787.625,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"Panel I,Panel H",,STOP
794.169,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel I,Panel H",,START
794.672,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel I,Panel H",,STOP
795.697,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel P,Panel A",,START
796.197,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel P,Panel A",,STOP
798.876,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"Panel E,Panel D",,START
803.374,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"Panel E,Panel D",,STOP
814.642,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel I,,START
815.137,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel I,,STOP
815.138,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel I,Panel H",,START
816.642,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel I,Panel H",,STOP
820.642,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel I,,START
822.642,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel I,,STOP
824.980,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel I,,START
825.730,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel I,,STOP
825.979,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Panel H,,START
826.227,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Panel H,,STOP
833.227,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel L,Panel K",,START
834.225,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel L,Panel K",,STOP
839.990,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel O,,START
840.494,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel O,,STOP
842.990,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel P,Panel A",,START
843.242,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,"Panel P,Panel A",,STOP
845.243,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,START
846.242,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,STOP
856.011,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel F,,START
856.261,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel F,,STOP
880.489,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Panel A,,START
880.990,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Panel A,,STOP
882.234,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel P,Panel A",,START
883.491,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel P,Panel A",,STOP
893.375,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel I,,START
894.627,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel I,,STOP
905.373,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"Panel I,Panel H",,START
905.877,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R3,Touching,Distance,"Panel I,Panel H",,STOP
908.123,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,"Panel P,Panel A",,START
908.489,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,START
908.623,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,"Panel P,Panel A",,STOP
909.242,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,STOP
929.992,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,START
930.992,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,STOP
931.990,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,START
932.987,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,STOP
938.873,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,"Panel E,Panel D",,START
945.128,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,"Panel E,Panel D",,STOP
945.853,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel B,,START
946.103,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel B,,STOP
947.990,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel I,Panel H",,START
948.973,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,"Panel I,Panel H",,STOP
948.974,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Panel H,,START
949.868,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel O,,START
949.990,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R4,Touching,Distance,Panel H,,STOP
956.866,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R1,Touching,Distance,Panel O,,STOP
979.989,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,START
980.522,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel I,Panel H",,START
981.021,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,"Panel I,Panel H",,STOP
981.022,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel I,,START
981.525,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel I,,STOP
981.526,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel J,,START
981.742,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,Donor,Touching,Distance,Panel O,,STOP
982.026,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel J,,STOP
987.026,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel O,,START
987.777,/Users/lakdawala_lab/Desktop/BORIS-Krishna/2_GH030008.mp4,4380.030,29.97,R2,Touching,Distance,Panel O,,STOP
