"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"803",1569.48,1571.225,1.745,"R1","Touching","Distance","Cups",""
"804",1570.338,1575.343,5.005,"R2","Touching","Distance","Pen Walls",""
"805",1571.225,1583.226,12.001,"R1","Q2","Location","",""
"806",1572.697,1578.96,6.263,"R3","Touching","Distance","Robot",""
"807",1573.605,1574.118,0.513,"R4","Touching","Distance","Plush",""
"808",1573.838,1584.337,10.499,"Donor","Q1","Location","",""
"809",1573.98,1578.478,4.498,"R1","Touching","Distance","R3,Robot",""
"810",1576.125,1586.106,9.981,"R4","Touching","Distance","Pen Walls",""
"811",1578.479,1586.224,7.745,"R1","Touching","Distance","Robot",""
"812",1581.09,1582.591,1.501,"Donor","Touching","Distance","Plush",""
"813",1583.227,1588.464,5.237,"R1","Q3","Location","",""
"814",1583.59,1584.338,0.748,"Donor","Touching","Distance","R4",""
"815",1584.338,1592.496,8.158,"Donor","Q0","Location","",""
"816",1584.844,1586.093,1.249,"R2","Touching","Distance","Robot",""
"817",1585.584,1587.091,1.507,"Donor","Touching","Distance","R3",""
"818",1586.094,1588.091,1.997,"R2","Touching","Distance","R1,Robot",""
"819",1586.225,1588.464,2.239,"R1","Touching","Distance","R2,Robot",""
"820",1587.838,1590.838,3,"Donor","Touching","Distance","Robot",""
"821",1588.092,1589.845,1.753,"R2","Touching","Distance","Robot",""
"822",1588.465,1652.068,63.603,"R1","Q1","Location","",""
"823",1590.839,1597.339,6.5,"Donor","Touching","Distance","R3,Robot",""
"824",1591.086,1603.59,12.504,"R2","Touching","Distance","Cat Tower Toy",""
"825",1592.497,1619.023,26.526,"Donor","Q1","Location","",""
"826",1597.34,1606.024,8.684,"Donor","Snuggle","Interaction","R3,R3,R3",""
"827",1597.34,1602.839,5.499,"Donor","Touching","Distance","Robot",""
"828",1598.465,1600.465,2,"R1","Touching","Distance","Plush",""
"829",1600.699,1604.463,3.764,"R3","Bite/Chew","Interaction","Donor",""
"830",1600.699,1604.463,3.764,"R3","Touching","Distance","Donor",""
"831",1603.509,1606.764,3.255,"R1","Touching","Distance","R4",""
"832",1603.591,1605.095,1.504,"R2","Touching","Distance","Plush",""
"833",1605.52,1607.021,1.501,"Donor","Touching","Distance","Plush",""
"834",1607.022,1609.524,2.502,"Donor","Touching","Distance","R2",""
"835",1607.329,1609.344,2.015,"R2","Touching","Distance","Donor",""
"836",1607.85,1612.354,4.504,"R4","Touching","Distance","Plush",""
"837",1613.018,1616.262,3.244,"R4","Touching","Distance","Cat Tower Toy",""
"838",1615.064,1620.56,5.496,"R3","Touching","Distance","Robot",""
"839",1616.263,1616.53,0.267,"R4","Touching","Distance","Plush",""
"840",1616.531,1624.535,8.004,"R4","Touching","Distance","Robot",""
"841",1618.023,1619.024,1.001,"Donor","Touching","Distance","Plush",""
"842",1619.024,1620.522,1.498,"Donor","Q0","Location","",""
"843",1620.086,1623.331,3.245,"R2","Touching","Distance","Pen Walls",""
"844",1620.523,1656.022,35.499,"Donor","Q3","Location","",""
"845",1623.52,1626.777,3.257,"R1","Touching","Distance","R3",""
"846",1630.054,1631.048,0.994,"R3","Touching","Distance","Cat Tower Toy",""
"847",1639.772,1640.524,0.752,"R1","Touching","Distance","R4",""
"848",1639.841,1649.58,9.739,"R2","Touching","Distance","R4",""
"849",1640.796,1643.066,2.27,"R1","Touching","Distance","R2",""
"850",1641.093,1642.841,1.748,"R2","Touching","Distance","R1",""
"851",1647.79,1653.793,6.003,"R3","Touching","Distance","Donor",""
"852",1648.773,1654.271,5.498,"Donor","Touching","Distance","R3",""
"853",1650.568,1654.068,3.5,"R1","Touching","Distance","Plush",""
"854",1652.069,1653.811,1.742,"R1","Q0","Location","",""
"855",1652.342,1657.332,4.99,"R2","Touching","Distance","R4",""
"856",1653.812,1683.569,29.757,"R1","Q1","Location","",""
"857",1656.023,1671.521,15.498,"Donor","Q2","Location","",""
"858",1656.565,1658.829,2.264,"R1","Touching","Distance","R2,R4",""
"859",1659.057,1680.057,21,"R4","Touching","Distance","Plush",""
"860",1661.078,1676.069,14.991,"R1","Touching","Distance","Cups",""
"861",1662.317,1684.054,21.737,"R4","Bite/Chew","Interaction","Plush",""
"862",1667.088,1668.843,1.755,"R2","Touching","Distance","Plush",""
"863",1667.766,1674.524,6.758,"Donor","Touching","Distance","Pen Walls",""
"864",1668.844,1670.84,1.996,"R2","Touching","Distance","Cat Tower Toy",""
"865",1671.062,1680.114,9.052,"R3","Touching","Distance","Pen Walls",""
"866",1671.522,1693.6,22.078,"Donor","Q3","Location","",""
"867",1675.524,1676.522,0.998,"Donor","Touching","Distance","Keys",""
"868",1676.523,1676.836,0.313,"Donor","Touching","Distance","Cups",""
"869",1679.34,1680.836,1.496,"R2","Touching","Distance","Plush",""
"870",1681.822,1683.57,1.748,"R1","Touching","Distance","Cups",""
"871",1682.086,1688.334,6.248,"R3","Touching","Distance","Plush",""
"872",1683.087,1695.089,12.002,"R2","Touching","Distance","Pen Walls",""
"873",1683.57,1694.831,11.261,"R1","Q2","Location","",""
"874",1688.601,1689.599,0.998,"Donor","Touching","Distance","R4",""
"875",1688.601,1689.092,0.491,"R4","Touching","Distance","Donor",""
"876",1692.329,1694.832,2.503,"R1","Touching","Distance","Robot",""
"877",1693.601,1707.351,13.75,"Donor","Q0","Location","",""
"878",1694.832,1700.581,5.749,"R1","Q1","Location","",""
"879",1695.09,1697.856,2.766,"R3","Touching","Distance","Plush",""
"880",1695.59,1697.343,1.753,"R2","Touching","Distance","Plush",""
"881",1697.344,1738.84,41.496,"R2","Touching","Distance","Cat Tower Toy",""
"882",1697.351,1699.102,1.751,"Donor","Touching","Distance","Pen Walls",""
"883",1698.079,1700.079,2,"R1","Touching","Distance","R2",""
"884",1699.103,1702.097,2.994,"Donor","Touching","Distance","Plush",""
"885",1699.869,1703.361,3.492,"R4","Touching","Distance","Pen Walls",""
"886",1700.582,1706.082,5.5,"R1","Q0","Location","",""
"887",1700.829,1702.082,1.253,"R1","Touching","Distance","Plush",""
"888",1702.083,1703.584,1.501,"R1","Touching","Distance","Donor,Plush",""
"889",1702.098,1703.348,1.25,"Donor","Touching","Distance","R1",""
"890",1703.349,1707.352,4.003,"Donor","Touching","Distance","Plush",""
"891",1703.585,1706.083,2.498,"R1","Touching","Distance","Plush",""
"892",1705.664,1708.387,2.723,"R3","Touching","Distance","Robot",""
"893",1706.083,1707.33,1.247,"R1","Q1","Location","",""
"894",1707.331,1709.07,1.739,"R1","Q2","Location","",""
"895",1707.352,1726.88,19.528,"Donor","Q1","Location","",""
"896",1709.071,1726.644,17.573,"R1","Q3","Location","",""
"897",1710.365,1711.366,1.001,"R4","Touching","Distance","Plush",""
"898",1710.602,1712.119,1.517,"Donor","Touching","Distance","Pen Walls",""
"899",1711.351,1718.619,7.268,"Donor","Snuggle","Interaction","R3,R3,R3",""
"900",1713.398,1725.382,11.984,"R3","Bite/Chew","Interaction","Donor",""
"901",1713.398,1725.382,11.984,"R3","Touching","Distance","Donor",""
"902",1714.822,1720.321,5.499,"R1","Touching","Distance","Pen Walls",""
"903",1717.869,1719.127,1.258,"R4","Touching","Distance","Plush",""
"904",1723.071,1723.883,0.812,"R1","Touching","Distance","Keys",""
"905",1726.645,1737.647,11.002,"R1","Q2","Location","",""
"906",1726.881,1734.133,7.252,"Donor","Q2","Location","",""
"907",1734.134,1748.377,14.243,"Donor","Q1","Location","",""
"908",1735.147,1738.145,2.998,"R1","Touching","Distance","Robot",""
"909",1737.648,1738.644,0.996,"R1","Q1","Location","",""
"910",1738.645,1740.641,1.996,"R1","Q0","Location","",""
"911",1738.841,1742.829,3.988,"R2","Touching","Distance","Plush",""
"912",1738.884,1742.125,3.241,"Donor","Touching","Distance","R4",""
"913",1740.642,1775.895,35.253,"R1","Q1","Location","",""
"914",1742.125,1775.88,33.755,"Donor","Snuggle","Interaction","R4,R4,R4",""
"915",1742.83,1761.092,18.262,"R2","Touching","Distance","Cat Tower Toy",""
"916",1745.874,1747.38,1.506,"Donor","Touching","Distance","R1",""
"917",1745.895,1748.394,2.499,"R1","Touching","Distance","Donor",""
"918",1745.923,1751.407,5.484,"R3","Touching","Distance","Plush",""
"919",1748.378,1777.628,29.25,"Donor","Q0","Location","",""
"920",1748.378,1754.128,5.75,"Donor","Touching","Distance","Plush",""
"921",1758.631,1764.131,5.5,"Donor","Touching","Distance","Plush",""
"922",1761.093,1763.088,1.995,"R2","Touching","Distance","Plush",""
"923",1763.089,1768.838,5.749,"R2","Touching","Distance","Cat Tower Toy",""
"924",1767.634,1773.38,5.746,"Donor","Touching","Distance","R3",""
"925",1768.145,1774.146,6.001,"R1","Touching","Distance","Pen Walls",""
"926",1769.365,1776.373,7.008,"R4","Touching","Distance","Donor",""
"927",1773.381,1774.38,0.999,"Donor","Touching","Distance","R4",""
"928",1773.678,1776.373,2.695,"R4","Bite/Chew","Interaction","Donor",""
"929",1773.839,1810.584,36.745,"R2","Touching","Distance","Cat Tower Toy",""
"930",1774.381,1776.878,2.497,"Donor","Touching","Distance","R3,R4",""
"931",1775.896,1812.642,36.746,"R1","Q0","Location","",""
"932",1776.645,1780.879,4.234,"R1","Touching","Distance","Plush",""
"933",1777.629,1783.132,5.503,"Donor","Q1","Location","",""
"934",1778.383,1781.133,2.75,"Donor","Touching","Distance","Robot",""
"935",1778.411,1779.704,1.293,"R3","Touching","Distance","R1,Plush",""
"936",1780.636,1782.894,2.258,"R3","Touching","Distance","Donor",""
"937",1781.134,1783.133,1.999,"Donor","Touching","Distance","R3",""
"938",1781.883,1782.894,1.011,"R3","Bite/Chew","Interaction","Donor",""
"939",1783.133,1787.694,4.561,"Donor","Q3","Location","",""
"940",1783.133,1794.128,10.995,"R1","Touching","Distance","Plush",""
"941",1786.883,1792.13,5.247,"R1","Bite/Chew","Interaction","Plush",""
"942",1787.442,1799.134,11.692,"Donor","Chase","Interaction","R3",""
"943",1787.695,1811.957,24.262,"Donor","Q0","Location","",""
"944",1798.133,1799.132,0.999,"R1","Touching","Distance","Pen Walls",""
"945",1798.887,1802.875,3.988,"R3","Touching","Distance","Plush",""
"946",1799.133,1800.132,0.999,"R1","Touching","Distance","Donor",""
"947",1799.134,1800.633,1.499,"Donor","Touching","Distance","R1",""
"948",1800.133,1801.382,1.249,"R1","Touching","Distance","R3",""
"949",1801.383,1812.392,11.009,"R1","Touching","Distance","Plush",""
"950",1802.876,1804.636,1.76,"R3","Touching","Distance","Cat Tower Toy",""
"951",1803.95,1806.452,2.502,"Donor","Touching","Distance","Pen Walls",""
"952",1804.607,1812.364,7.757,"R4","Touching","Distance","Robot",""
"953",1805.147,1812.643,7.496,"R1","Bite/Chew","Interaction","Plush",""
"954",1806.453,1811.957,5.504,"Donor","Touching","Distance","Plush",""
"955",1811.143,1812.393,1.25,"R1","Drag","Interaction","Plush",""
"956",1811.39,1815.128,3.738,"R3","Touching","Distance","Pen Walls",""
"957",1811.958,1863.706,51.748,"Donor","Q1","Location","",""
"958",1811.958,1813.954,1.996,"Donor","Touching","Distance","R1,Plush",""
"959",1812.393,1813.394,1.001,"R1","Touching","Distance","Donor",""
"960",1812.643,1984.894,172.251,"R1","Q1","Location","",""
"961",1813.395,1815.387,1.992,"R1","Touching","Distance","Cat Tower Toy",""
"962",1813.955,1814.955,1,"Donor","Touching","Distance","Plush",""
"963",1814.956,1816.707,1.751,"Donor","Touching","Distance","R1,Cat Tower Toy",""
"964",1815.386,1816.479,1.093,"R3","Touching","Distance","R1",""
"965",1815.388,1819.393,4.005,"R1","Touching","Distance","Donor,R3,Cat Tower Toy",""
"966",1816.252,1818.243,1.991,"R2","Touching","Distance","Plush",""
"967",1816.707,1820.707,4,"Donor","Snuggle","Interaction","R1,R1,R1",""
"968",1817.395,1821.147,3.752,"R1","Snuggle","Interaction","Donor,Donor,Donor",""
"969",1819.394,1831.389,11.995,"R1","Touching","Distance","Cat Tower Toy",""
"970",1820.749,1822.239,1.49,"R2","Touching","Distance","Cat Tower Toy",""
"971",1822.208,1831.707,9.499,"Donor","Touching","Distance","Plush",""
"972",1827.5,1829.746,2.246,"R2","Touching","Distance","Pen Walls",""
"973",1829.118,1833.61,4.492,"R4","Touching","Distance","Plush",""
"974",1831.39,1832.646,1.256,"R1","Touching","Distance","R2,Cat Tower Toy",""
"975",1832.647,1864.647,32,"R1","Touching","Distance","Cat Tower Toy",""
"976",1834.996,1838.75,3.754,"R2","Touching","Distance","Robot",""
"977",1835.708,1836.707,0.999,"Donor","Touching","Distance","Robot",""
"978",1835.78,1840.269,4.489,"R3","Touching","Distance","Pen Walls",""
"979",1836.708,1846.957,10.249,"Donor","Touching","Distance","R2",""
"980",1841.369,1851.617,10.248,"R4","Touching","Distance","Pen Walls",""
"981",1841.779,1843.285,1.506,"R2","Touching","Distance","Donor",""
"982",1849.021,1852.77,3.749,"R3","Touching","Distance","Pen Walls",""
"983",1850.768,1853.258,2.49,"R2","Touching","Distance","Cat Tower Toy",""
"984",1854.514,1858.995,4.481,"R2","Touching","Distance","Pen Walls",""
"985",1857.207,1862.707,5.5,"Donor","Touching","Distance","Pen Walls",""
"986",1858.136,1860.114,1.978,"R4","Touching","Distance","Cat Tower Toy",""
"987",1858.208,1860.705,2.497,"Donor","Snuggle","Interaction","R2,R2,R2",""
"988",1858.996,1860.741,1.745,"R2","Touching","Distance","Donor,Pen Walls",""
"989",1860.705,1862.708,2.003,"Donor","Chase","Interaction","R2",""
"990",1861.991,1863.259,1.268,"R2","Touching","Distance","R3",""
"991",1862.708,1866.207,3.499,"Donor","Touching","Distance","R3",""
"992",1863.707,1889.454,25.747,"Donor","Q0","Location","",""
"993",1865.146,1866.644,1.498,"R1","Touching","Distance","Plush",""
"994",1866.208,1869.209,3.001,"Donor","Touching","Distance","R2",""
"995",1866.645,1870.147,3.502,"R1","Touching","Distance","Cat Tower Toy",""
"996",1870.207,1871.953,1.746,"Donor","Chase","Interaction","R2",""
"997",1871.208,1888.706,17.498,"Donor","Touching","Distance","Robot",""
"998",1873.641,1886.893,13.252,"R1","Touching","Distance","Cat Tower Toy",""
"999",1873.759,1874.537,0.778,"R2","Touching","Distance","Pen Walls",""
"1000",1882.005,1886.826,4.821,"R2","Touching","Distance","Robot",""
"1001",1882.76,1887.514,4.754,"R3","Touching","Distance","Pen Walls",""
"1002",1883.616,1886.635,3.019,"R4","Touching","Distance","Cat Tower Toy",""
"1003",1886.894,1888.645,1.751,"R1","Touching","Distance","R4,Cat Tower Toy",""
"1004",1888.646,1893.643,4.997,"R1","Touching","Distance","R4",""
"1005",1889.33,1908.32,18.99,"R2","Touching","Distance","Robot",""
"1006",1889.455,1901.708,12.253,"Donor","Q2","Location","",""
"1007",1890.614,1892.365,1.751,"R4","Touching","Distance","Cat Tower Toy",""
"1008",1892.271,1902.035,9.764,"R3","Touching","Distance","Pen Walls",""
"1009",1892.366,1894.12,1.754,"R4","Touching","Distance","R1",""
"1010",1894.208,1899.203,4.995,"Donor","Touching","Distance","Pen Walls",""
"1011",1899.117,1902.127,3.01,"R4","Touching","Distance","Plush",""
"1012",1899.204,1901.708,2.504,"Donor","Touching","Distance","Cups",""
"1013",1901.709,1909.453,7.744,"Donor","Q1","Location","",""
"1014",1901.709,1902.704,0.995,"Donor","Touching","Distance","R1",""
"1015",1901.886,1903.646,1.76,"R1","Touching","Distance","Donor",""
"1016",1902.705,1905.206,2.501,"Donor","Touching","Distance","Robot",""
"1017",1905.207,1908.958,3.751,"Donor","Touching","Distance","R2,Robot",""
"1018",1909.454,1914.956,5.502,"Donor","Q0","Location","",""
"1019",1909.454,1912.206,2.752,"Donor","Touching","Distance","R2",""
"1020",1910.14,1913.39,3.25,"R1","Snuggle","Interaction","R3,R3,R3",""
"1021",1912.956,1913.954,0.998,"Donor","Touching","Distance","R2",""
"1022",1913.955,1914.957,1.002,"Donor","Touching","Distance","Plush",""
"1023",1914.957,1933.955,18.998,"Donor","Q1","Location","",""
"1024",1915.03,1916.513,1.483,"R3","Touching","Distance","Pen Walls",""
"1025",1915.643,1916.639,0.996,"R1","Touching","Distance","Donor",""
"1026",1915.811,1917.566,1.755,"R2","Touching","Distance","R3,Pen Walls",""
"1027",1916.514,1917.578,1.064,"R3","Touching","Distance","R2,Pen Walls",""
"1028",1916.64,1917.395,0.755,"R1","Touching","Distance","R4",""
"1029",1916.707,1917.708,1.001,"Donor","Touching","Distance","R2,R4",""
"1030",1917.579,1918.583,1.004,"R3","Touching","Distance","Pen Walls",""
"1031",1917.709,1919.707,1.998,"Donor","Touching","Distance","R3,R4",""
"1032",1917.891,1922.143,4.252,"R1","Touching","Distance","Pen Walls",""
"1033",1918.781,1919.837,1.056,"R3","Touching","Distance","R2,Pen Walls",""
"1034",1919.708,1923.208,3.5,"Donor","Touching","Distance","R2,R3,R4",""
"1035",1920.314,1921.84,1.526,"R2","Touching","Distance","Donor",""
"1036",1920.584,1944.757,24.173,"R3","Touching","Distance","Pen Walls",""
"1037",1922.394,1923.143,0.749,"R1","Touching","Distance","Cups",""
"1038",1923.208,1957.706,34.498,"Donor","Snuggle","Interaction","R4,R4,R4",""
"1039",1925.592,1926.841,1.249,"R4","Touching","Distance","Donor",""
"1040",1925.643,1931.139,5.496,"R1","Touching","Distance","Cat Tower Toy",""
"1041",1930.072,1932.079,2.007,"R2","Touching","Distance","Pen Walls",""
"1042",1933.956,1940.704,6.748,"Donor","Q2","Location","",""
"1043",1935.889,1936.644,0.755,"R1","Touching","Distance","Cat Tower Toy",""
"1044",1936.381,1946.349,9.968,"R4","Touching","Distance","Donor",""
"1045",1937.643,1943.14,5.497,"R1","Touching","Distance","Plush",""
"1046",1938.332,1939.339,1.007,"R2","Touching","Distance","Pen Walls",""
"1047",1938.852,1946.599,7.747,"Donor","Touching","Distance","R4",""
"1048",1940.146,1943.14,2.994,"R1","Bite/Chew","Interaction","Plush",""
"1049",1940.705,1957.705,17,"Donor","Q1","Location","",""
"1050",1941.851,2167.318,225.467,"Donor","Q2","Location","",""
"1051",1942.563,1944.064,1.501,"R2","Touching","Distance","Plush",""
"1052",1943.387,1948.895,5.508,"R1","Touching","Distance","R3,Pen Walls",""
"1053",1944.758,1950.512,5.754,"R3","Touching","Distance","R1,Pen Walls",""
"1054",1948.896,1951.394,2.498,"R1","Touching","Distance","Pen Walls",""
"1055",1950.513,1954.114,3.601,"R3","Touching","Distance","Pen Walls",""
"1056",1951.395,1958.643,7.248,"R1","Touching","Distance","R3",""
"1057",1952.094,1955.097,3.003,"R4","Bite/Chew","Interaction","Donor",""
"1058",1952.094,1955.097,3.003,"R4","Touching","Distance","Donor",""
"1059",1952.096,1954.353,2.257,"Donor","Bite/Chew","Interaction","R4",""
"1060",1952.096,1954.353,2.257,"Donor","Touching","Distance","R4",""
"1061",1954.115,1958.415,4.3,"R3","Touching","Distance","R1,Pen Walls",""
"1062",1954.708,1957.706,2.998,"Donor","Touching","Distance","Cat Tower Toy",""
"1063",1956.079,1978.325,22.246,"R2","Touching","Distance","Cat Tower Toy",""
"1064",1957.706,1960.209,2.503,"Donor","Q0","Location","",""
"1065",1958.416,1962.641,4.225,"R3","Touching","Distance","Pen Walls",""
"1066",1959.633,1960.635,1.002,"R4","Touching","Distance","Cat Tower Toy",""
"1067",1959.641,1961.639,1.998,"R1","Touching","Distance","Plush",""
"1068",1960.21,1989.705,29.495,"Donor","Q1","Location","",""
"1069",1961.64,1963.393,1.753,"R1","Touching","Distance","R3",""
"1070",1962.642,1963.908,1.266,"R3","Touching","Distance","R1,Pen Walls",""
"1071",1963.208,1969.956,6.748,"Donor","Touching","Distance","R2,R3",""
"1072",1963.394,1968.139,4.745,"R1","Touching","Distance","Donor,R3",""
"1073",1963.898,1966.878,2.98,"R4","Touching","Distance","Plush",""
"1074",1963.909,1965.206,1.297,"R3","Touching","Distance","Donor,R1,Pen Walls",""
"1075",1965.207,1969.655,4.448,"R3","Touching","Distance","Pen Walls",""
"1076",1968.14,1969.644,1.504,"R1","Touching","Distance","Donor",""
"1077",1969.645,1975.638,5.993,"R1","Snuggle","Interaction","Donor,Donor,Donor",""
"1078",1969.645,1975.637,5.992,"R1","Touching","Distance","R3",""
"1079",1969.656,1974.15,4.494,"R3","Touching","Distance","Donor,R1,Pen Walls",""
"1080",1969.957,1978.958,9.001,"Donor","Snuggle","Interaction","R2,R2,R2",""
"1081",1969.957,1978.957,9,"Donor","Touching","Distance","R3",""
"1082",1975.638,1978.14,2.502,"R1","Touching","Distance","Pen Walls",""
"1083",1976.14,1977.887,1.747,"R3","Touching","Distance","Donor",""
"1084",1979.457,1982.455,2.998,"Donor","Touching","Distance","Plush",""
"1085",1980.391,1985.396,5.005,"R3","Touching","Distance","Pen Walls",""
"1086",1984.457,1987.954,3.497,"Donor","Touching","Distance","Pen Walls",""
"1087",1984.895,1988.89,3.995,"R1","Q2","Location","",""
"1088",1987.955,1988.957,1.002,"Donor","Touching","Distance","Plush",""
"1089",1988.891,2000.644,11.753,"R1","Q1","Location","",""
"1090",1989.706,2009.457,19.751,"Donor","Q0","Location","",""
"1091",1991.705,2003.45,11.745,"Donor","Touching","Distance","Pen Walls",""
"1092",1992.394,1993.641,1.247,"R1","Touching","Distance","R4",""
"1093",1993.811,2002.83,9.019,"R2","Touching","Distance","Cat Tower Toy",""
"1094",1993.936,1995.42,1.484,"R3","Touching","Distance","R4",""
"1095",1998.181,1999.662,1.481,"R3","Touching","Distance","Plush",""
"1096",2000.645,2005.144,4.499,"R1","Q0","Location","",""
"1097",2000.645,2001.164,0.519,"R1","Touching","Distance","Cat Tower Toy",""
"1098",2000.656,2021.2,20.544,"R3","Touching","Distance","Pen Walls",""
"1099",2002.831,2003.56,0.729,"R2","Touching","Distance","R4",""
"1100",2003.561,2048.678,45.117,"R2","Touching","Distance","Plush",""
"1101",2003.645,2006.394,2.749,"R1","Touching","Distance","Donor",""
"1102",2005.145,2063.892,58.747,"R1","Q1","Location","",""
"1103",2005.145,2015.394,10.249,"R1","Snuggle","Interaction","Donor,Donor,Donor",""
"1104",2005.446,2015.702,10.256,"Donor","Snuggle","Interaction","R1,R1,R1",""
"1105",2007.63,2009.378,1.748,"R4","Touching","Distance","Pen Walls",""
"1106",2007.952,2012.452,4.5,"R2","Bite/Chew","Interaction","Plush",""
"1107",2009.458,2111.687,102.229,"Donor","Q1","Location","",""
"1108",2009.958,2013.457,3.499,"Donor","Touching","Distance","Robot",""
"1109",2013.395,2015.394,1.999,"R1","Bite/Chew","Interaction","Donor",""
"1110",2023.706,2025.707,2.001,"R3","Touching","Distance","Plush",""
"1111",2026.147,2034.148,8.001,"R4","Touching","Distance","Pen Walls",""
"1112",2030.194,2068.205,38.011,"R3","Touching","Distance","Pen Walls",""
"1113",2040.893,2044.395,3.502,"R1","Touching","Distance","Donor",""
"1114",2049.182,2066.459,17.277,"R2","Touching","Distance","Cat Tower Toy",""
"1115",2051.895,2059.395,7.5,"R1","Touching","Distance","Donor",""
"1116",2063.893,2065.144,1.251,"R1","Q0","Location","",""
"1117",2064.394,2065.145,0.751,"R1","Touching","Distance","Plush",""
"1118",2065.145,2135.049,69.904,"R1","Q1","Location","",""
"1119",2066.644,2070.393,3.749,"R1","Touching","Distance","R3",""
"1120",2066.707,2071.45,4.743,"R2","Touching","Distance","Plush",""
"1121",2068.206,2071.189,2.983,"R3","Touching","Distance","R1,Pen Walls",""
"1122",2071.19,2075.434,4.244,"R3","Touching","Distance","Pen Walls",""
"1123",2073.947,2080.949,7.002,"R2","Touching","Distance","R3,Pen Walls",""
"1124",2074.125,2078.883,4.758,"R4","Touching","Distance","Pen Walls",""
"1125",2075.435,2081.185,5.75,"R3","Touching","Distance","R2,Pen Walls",""
"1126",2081.186,2088.188,7.002,"R3","Touching","Distance","Pen Walls",""
"1127",2084.953,2100.467,15.514,"R2","Touching","Distance","Robot",""
"1128",2085.894,2088.382,2.488,"R4","Touching","Distance","Pen Walls",""
"1129",2088.189,2090.436,2.247,"R3","Touching","Distance","R4,Pen Walls",""
"1130",2088.383,2090.359,1.976,"R4","Touching","Distance","R3,Pen Walls",""
"1131",2090.437,2112.956,22.519,"R3","Touching","Distance","Pen Walls","Ferret escapes playpen"
"1132",2091.852,2100.628,8.776,"R4","Touching","Distance","Plush",""
"1133",2092.438,2096.939,4.501,"Donor","Touching","Distance","R2",""
"1134",2094.871,2100.628,5.757,"R4","Bite/Chew","Interaction","Plush",""
"1135",2096.94,2097.939,0.999,"Donor","Touching","Distance","Robot",""
"1136",2097.94,2109.186,11.246,"Donor","Touching","Distance","R1,Robot",""
"1137",2101.948,2109.441,7.493,"R2","Touching","Distance","Donor",""
"1138",2105.465,2109.441,3.976,"R2","Bite/Chew","Interaction","Donor",""
"1139",2106.627,2111.352,4.725,"R4","Touching","Distance","Robot",""
"1140",2109.187,2111.688,2.501,"Donor","Touching","Distance","R4,Robot",""
"1141",2111.395,2112.27,0.875,"R1","Touching","Distance","Plush",""
"1142",2111.688,2154.068,42.38,"Donor","Q0","Location","",""
"1143",2111.698,2113.202,1.504,"R2","Touching","Distance","Plush",""
"1144",2117.382,2122.422,5.04,"R4","Touching","Distance","Pen Walls",""
"1145",2120.037,2121.033,0.996,"R1","Touching","Distance","Cups",""
"1146",2120.685,2133.547,12.862,"Donor","Touching","Distance","Pen Walls",""
"1147",2121.034,2124.798,3.764,"R1","Touching","Distance","Robot",""
"1148",2124.799,2127.549,2.75,"R1","Touching","Distance","R2",""
"1149",2125.036,2126.283,1.247,"R2","Touching","Distance","Robot",""
"1150",2126.549,2127.549,1,"R1","Snuggle","Interaction","R2,R2,R2",""
"1151",2126.562,2141.078,14.516,"R2","Touching","Distance","R1",""
"1152",2128.55,2129.547,0.997,"R1","Touching","Distance","Cups",""
"1153",2130.548,2133.048,2.5,"R1","Touching","Distance","Robot",""
"1154",2133.048,2141.795,8.747,"R1","Snuggle","Interaction","R2,R2,R2",""
"1155",2133.548,2144.048,10.5,"Donor","Touching","Distance","R4,Pen Walls",""
"1156",2135.05,2150.535,15.485,"R1","Q2","Location","",""
"1157",2144.049,2144.806,0.757,"Donor","Touching","Distance","Pen Walls",""
"1158",2147.832,2166.312,18.48,"R4","Touching","Distance","Pen Walls",""
"1159",2149.284,2154.297,5.013,"R1","Touching","Distance","Robot",""
"1160",2150.536,2156.295,5.759,"R1","Q3","Location","",""
"1161",2153.071,2158.571,5.5,"Donor","Touching","Distance","Plush",""
"1162",2154.069,2167.317,13.248,"Donor","Q1","Location","",""
"1163",2156.296,2165.048,8.752,"R1","Q0","Location","",""
"1164",2157.821,2160.077,2.256,"R2","Touching","Distance","Robot",""
"1165",2165.049,2171.048,5.999,"R1","Q3","Location","",""
"1166",2171.049,2187.091,16.042,"R1","Q0","Location","",""
"1167",2172.01,2174.098,2.088,"R2","Touching","Distance","Pen Walls",""
"1168",2172.333,2175.332,2.999,"R1","Touching","Distance","R2",""
"1169",2177.097,2179.1,2.003,"R2","Touching","Distance","Robot",""
"1170",2185.069,2220.539,35.47,"R4","Touching","Distance","Pen Walls",""
"1171",2186.092,2193.843,7.751,"R1","Touching","Distance","Plush",""
"1172",2187.092,2190.596,3.504,"R1","Q1","Location","",""
"1173",2190.597,2193.595,2.998,"R1","Q0","Location","",""
"1174",2192.564,2202.069,9.505,"Donor","Q2","Location","",""
"1175",2192.565,2202.068,9.503,"Donor","Q1","Location","",""
"1176",2193.596,2196.346,2.75,"R1","Q1","Location","",""
"1177",2196.347,2202.844,6.497,"R1","Q2","Location","",""
"1178",2198.349,2201.342,2.993,"R2","Touching","Distance","Pen Walls",""
"1179",2202.069,2203.314,1.245,"Donor","Touching","Distance","R1",""
"1180",2202.094,2202.845,0.751,"R1","Touching","Distance","Donor",""
"1181",2202.845,2204.344,1.499,"R1","Q1","Location","",""
