"","Start_Time","End_Time","Duration","Subject","Behavior","Behavioral category","Modifier 1","Comment"
"1022",1662.144,1672.903,10.759,"Donor","Quadrant","Location","2",""
"1023",1662.411,1669.161,6.75,"R2","Touching","Distance","Plush",""
"1024",1663.172,1680.917,17.745,"R4","Bite/Chew","Interaction","Plush",""
"1025",1667.907,1671.17,3.263,"R3","Quadrant","Location","2",""
"1026",1668.664,1669.399,0.735,"Donor","Touching","Distance","Pen Walls",""
"1027",1669.162,1671.191,2.029,"R2","Touching","Distance","Cat Tower Toy",""
"1028",1671.171,1682.168,10.997,"R3","Quadrant","Location","1",""
"1029",1672.024,1677.027,5.003,"R1","Bite/Chew","Interaction","Cups",""
"1030",1675.697,1685.686,9.989,"R4","Quadrant","Location","0",""
"1031",1676.171,1678.391,2.22,"Donor","Touching","Distance","Cups,Keys",""
"1032",1678.661,1679.387,0.726,"R2","Touching","Distance","R3",""
"1033",1678.905,1679.68,0.775,"R3","Touching","Distance","R2",""
"1034",1679.388,1764.147,84.759,"R2","Quadrant","Location","0",""
"1035",1679.388,1681.395,2.007,"R2","Touching","Distance","Plush",""
"1036",1680.163,1689.41,9.247,"Donor","Quadrant","Location","3",""
"1037",1680.164,1689.409,9.245,"Donor","Quadrant","Location","2",""
"1038",1682.027,1686.016,3.989,"R1","Touching","Distance","Cups",""
"1039",1682.169,1699.677,17.508,"R3","Quadrant","Location","0",""
"1040",1682.169,1698.899,16.73,"R3","Touching","Distance","Plush",""
"1041",1685.687,1705.196,19.509,"R4","Quadrant","Location","3",""
"1042",1685.687,1689.434,3.747,"R4","Touching","Distance","Pen Walls",""
"1043",1686.016,1696.017,10.001,"R1","Quadrant","Location","2",""
"1044",1689.41,1693.661,4.251,"Donor","Touching","Distance","R4",""
"1045",1689.435,1693.943,4.508,"R4","Touching","Distance","Donor",""
"1046",1692.767,1695.02,2.253,"R1","Touching","Distance","Robot",""
"1047",1695.651,1784.708,89.057,"Donor","Quadrant","Location","3",""
"1048",1695.652,1710.659,15.007,"Donor","Quadrant","Location","0",""
"1049",1696.018,1708.765,12.747,"R1","Quadrant","Location","1",""
"1050",1696.154,1700.156,4.002,"R2","Touching","Distance","Plush",""
"1051",1699.012,1701.017,2.005,"R1","Touching","Distance","R2",""
"1052",1699.678,1710.405,10.727,"R3","Quadrant","Location","3",""
"1053",1700.157,1703.659,3.502,"R2","Bite/Chew","Interaction","Cat Tower Toy",""
"1054",1700.157,1739.662,39.505,"R2","Touching","Distance","Cat Tower Toy",""
"1055",1700.164,1710.66,10.496,"Donor","Touching","Distance","Plush",""
"1056",1700.917,1705.197,4.28,"R4","Touching","Distance","Pen Walls",""
"1057",1701.018,1705.529,4.511,"R1","Touching","Distance","Plush",""
"1058",1704.669,1710.406,5.737,"R3","Touching","Distance","Robot",""
"1059",1705.197,1719.933,14.736,"R4","Quadrant","Location","0",""
"1060",1705.53,1708.766,3.236,"R1","Touching","Distance","R4",""
"1061",1706.698,1709.922,3.224,"R4","Touching","Distance","R1",""
"1062",1708.766,1712.524,3.758,"R1","Quadrant","Location","2",""
"1063",1710.406,1729.415,19.009,"R3","Quadrant","Location","1",""
"1064",1710.66,1728.448,17.788,"Donor","Quadrant","Location","1",""
"1065",1711.644,1725.407,13.763,"Donor","Touching","Distance","R3",""
"1066",1711.683,1723.713,12.03,"R3","Touching","Distance","Donor",""
"1067",1712.525,1733.278,20.753,"R1","Quadrant","Location","3",""
"1068",1716.666,1723.714,7.048,"R3","Snuggle","Interaction","Donor",""
"1069",1719.934,1767.698,47.764,"R4","Quadrant","Location","1",""
"1070",1723.714,1729.415,5.701,"R3","Touching","Distance","R4",""
"1071",1728.449,1734.945,6.496,"Donor","Quadrant","Location","2",""
"1072",1729.416,1734.177,4.761,"R3","Quadrant","Location","2",""
"1073",1729.416,1734.178,4.762,"R3","Touching","Distance","Donor",""
"1074",1729.944,1734.216,4.272,"Donor","Touching","Distance","R3",""
"1075",1733.279,1738.773,5.494,"R1","Quadrant","Location","2",""
"1076",1734.178,1737.442,3.264,"R3","Quadrant","Location","1",""
"1077",1734.946,1767.263,32.317,"Donor","Quadrant","Location","1",""
"1078",1735.283,1738.774,3.491,"R1","Touching","Distance","Robot",""
"1079",1737.443,1752.167,14.724,"R3","Quadrant","Location","0",""
"1080",1738.774,1741.535,2.761,"R1","Quadrant","Location","0",""
"1081",1739.663,1742.162,2.499,"R2","Touching","Distance","Plush",""
"1082",1740.953,1746.948,5.995,"Donor","Touching","Distance","R4",""
"1083",1741.536,1777.038,35.502,"R1","Quadrant","Location","1",""
"1084",1742.163,1770.159,27.996,"R2","Touching","Distance","Cat Tower Toy",""
"1085",1742.421,1777.915,35.494,"R4","Snuggle","Interaction","Donor",""
"1086",1746.175,1752.167,5.992,"R3","Touching","Distance","Plush",""
"1087",1746.267,1749.265,2.998,"R1","Touching","Distance","Donor",""
"1088",1746.949,1749.95,3.001,"Donor","Touching","Distance","R1",""
"1089",1752.168,1753.675,1.507,"R3","Quadrant","Location","1",""
"1090",1752.168,1753.676,1.508,"R3","Touching","Distance","Donor",""
"1091",1754.18,1766.233,12.053,"R3","Quadrant","Location","1",""
"1092",1758.687,1777.915,19.228,"R4","Touching","Distance","Donor",""
"1093",1764.148,1833.655,69.507,"R2","Quadrant","Location","1",""
"1094",1766.234,1783.661,17.427,"R3","Quadrant","Location","0",""
"1095",1767.264,1778.455,11.191,"Donor","Quadrant","Location","0",""
"1096",1767.699,1784.686,16.987,"R4","Quadrant","Location","0",""
"1097",1772.04,1774.767,2.727,"R1","Dig","Interaction","Pen Walls",""
"1098",1772.385,1810.158,37.773,"R2","Touching","Distance","Cat Tower Toy",""
"1099",1774.177,1778.405,4.228,"R3","Touching","Distance","R4",""
"1100",1774.95,1919.514,144.564,"Donor","Snuggle","Interaction","R4",""
"1101",1774.95,1778.455,3.505,"Donor","Touching","Distance","R3,R4",""
"1102",1777.039,1811.78,34.741,"R1","Quadrant","Location","0",""
"1103",1777.039,1794.795,17.756,"R1","Touching","Distance","Plush",""
"1104",1778.406,1780.679,2.273,"R3","Touching","Distance","R1",""
"1105",1778.456,1784.707,6.251,"Donor","Quadrant","Location","2",""
"1106",1778.456,1781.454,2.998,"Donor","Touching","Distance","Robot",""
"1107",1779.704,1784.687,4.983,"R4","Touching","Distance","Plush",""
"1108",1780.68,1799.173,18.493,"R3","Touching","Distance","Donor",""
"1109",1781.455,1798.446,16.991,"Donor","Touching","Distance","R3",""
"1110",1783.662,1789.161,5.499,"R3","Quadrant","Location","3",""
"1111",1784.687,1800.921,16.234,"R4","Quadrant","Location","1",""
"1112",1785.27,1794.795,9.525,"R1","Bite/Chew","Interaction","Plush",""
"1113",1789.162,1802.402,13.24,"R3","Quadrant","Location","0",""
"1114",1789.199,1795.211,6.012,"Donor","Quadrant","Location","3",""
"1115",1789.2,1795.21,6.01,"Donor","Quadrant","Location","0",""
"1116",1797.209,2380.598,583.389,"Donor","Quadrant","Location","3",""
"1117",1797.21,1815.799,18.589,"Donor","Quadrant","Location","0",""
"1118",1800.179,1802.402,2.223,"R3","Touching","Distance","Plush",""
"1119",1800.922,1806.912,5.99,"R4","Quadrant","Location","2",""
"1120",1800.922,1804.422,3.5,"R4","Touching","Distance","Cups",""
"1121",1801.793,1817.031,15.238,"R1","Touching","Distance","Plush",""
"1122",1802.403,1825.167,22.764,"R3","Quadrant","Location","1",""
"1123",1802.403,1806.899,4.496,"R3","Touching","Distance","R2",""
"1124",1804.423,1813.201,8.778,"R4","Touching","Distance","Robot",""
"1125",1805.283,1817.032,11.749,"R1","Bite/Chew","Interaction","Plush",""
"1126",1806.9,1822.917,16.017,"R3","Touching","Distance","Pen Walls",""
"1127",1806.913,1813.2,6.287,"R4","Quadrant","Location","3",""
"1128",1807.333,1809.059,1.726,"Donor","Touching","Distance","R1,Plush",""
"1129",1809.06,1816.554,7.494,"Donor","Touching","Distance","Plush",""
"1130",1811.781,1989.176,177.395,"R1","Quadrant","Location","1",""
"1131",1813.201,1834.418,21.217,"R4","Quadrant","Location","1",""
"1132",1814.158,1816.398,2.24,"R2","Touching","Distance","Donor",""
"1133",1815.8,1839.015,23.215,"Donor","Quadrant","Location","1",""
"1134",1816.399,1819.401,3.002,"R2","Touching","Distance","Plush",""
"1135",1816.555,1822.295,5.74,"Donor","Touching","Distance","R1,Cat Tower Toy",""
"1136",1817.032,1824.521,7.489,"R1","Touching","Distance","Donor",""
"1137",1817.929,1825.197,7.268,"R4","Touching","Distance","R3",""
"1138",1819.402,1819.654,0.252,"R2","Touching","Distance","Cat Tower Toy",""
"1139",1822.296,1829.531,7.235,"Donor","Touching","Distance","Plush",""
"1140",1822.785,1827.151,4.366,"R2","Touching","Distance","Donor",""
"1141",1824.522,1834.017,9.495,"R1","Touching","Distance","R2,Cat Tower Toy",""
"1142",1825.168,1835.678,10.51,"R3","Quadrant","Location","2",""
"1143",1827.152,1830.405,3.253,"R2","Touching","Distance","Pen Walls",""
"1144",1829.438,1834.419,4.981,"R4","Touching","Distance","Donor",""
"1145",1833.656,1836.666,3.01,"R2","Quadrant","Location","0",""
"1146",1833.656,1835.163,1.507,"R2","Touching","Distance","Donor",""
"1147",1834.018,1866.289,32.271,"R1","Touching","Distance","Cat Tower Toy",""
"1148",1834.419,1860.183,25.764,"R4","Quadrant","Location","0",""
"1149",1835.164,1838.666,3.502,"R2","Touching","Distance","Robot",""
"1150",1835.679,1848.671,12.992,"R3","Quadrant","Location","0",""
"1151",1836.667,1838.887,2.22,"R2","Quadrant","Location","3",""
"1152",1837.287,1852.264,14.977,"Donor","Touching","Distance","R2",""
"1153",1838.667,1847.212,8.545,"R2","Touching","Distance","Donor",""
"1154",1838.888,1847.212,8.324,"R2","Quadrant","Location","1",""
"1155",1839.016,1840.287,1.271,"Donor","Quadrant","Location","2",""
"1156",1840.288,1863.508,23.22,"Donor","Quadrant","Location","1",""
"1157",1847.213,1851.653,4.44,"R2","Quadrant","Location","2",""
"1158",1847.213,1849.459,2.246,"R2","Touching","Distance","Cups",""
"1159",1848.672,1855.669,6.997,"R3","Quadrant","Location","3",""
"1160",1849.665,1855.67,6.005,"R3","Touching","Distance","Pen Walls",""
"1161",1851.398,1855.149,3.751,"R2","Touching","Distance","Cat Tower Toy",""
"1162",1851.654,1865.897,14.243,"R2","Quadrant","Location","1",""
"1163",1855.15,1861.398,6.248,"R2","Touching","Distance","Pen Walls",""
"1164",1855.67,1859.668,3.998,"R3","Quadrant","Location","2",""
"1165",1858.898,1864.208,5.31,"R2","Snuggle","Interaction","Donor",""
"1166",1859.018,1863.509,4.491,"Donor","Snuggle","Interaction","R2",""
"1167",1859.669,1861.67,2.001,"R3","Quadrant","Location","1",""
"1168",1859.669,1861.67,2.001,"R3","Touching","Distance","Plush",""
"1169",1860.184,1908.156,47.972,"R4","Quadrant","Location","1",""
"1170",1861.671,1867.922,6.251,"R3","Quadrant","Location","0",""
"1171",1861.671,1867.923,6.252,"R3","Touching","Distance","R2",""
"1172",1863.509,1871.287,7.778,"Donor","Quadrant","Location","0",""
"1173",1864.514,1871.288,6.774,"Donor","Touching","Distance","R3",""
"1174",1865.898,1870.647,4.749,"R2","Quadrant","Location","0",""
"1175",1865.898,1867.157,1.259,"R2","Touching","Distance","R3",""
"1176",1866.29,1868.015,1.725,"R1","Touching","Distance","Plush",""
"1177",1867.158,1869.654,2.496,"R2","Touching","Distance","Donor",""
"1178",1867.923,1879.875,11.952,"R3","Quadrant","Location","1",""
"1179",1868.016,1888.288,20.272,"R1","Touching","Distance","Cat Tower Toy",""
"1180",1870.648,1909.37,38.722,"R2","Quadrant","Location","2",""
"1181",1871.288,1912.271,40.983,"Donor","Quadrant","Location","2",""
"1182",1872.507,1886.515,14.008,"Donor","Touching","Distance","Robot",""
"1183",1879.876,1908.372,28.496,"R3","Quadrant","Location","3",""
"1184",1882.627,1886.623,3.996,"R2","Touching","Distance","Robot",""
"1185",1884.138,1885.881,1.743,"R3","Touching","Distance","Pen Walls",""
"1186",1884.397,1891.148,6.751,"R4","Touching","Distance","Cat Tower Toy",""
"1187",1886.516,1889.515,2.999,"Donor","Touching","Distance","R2,Robot",""
"1188",1886.624,1889.124,2.5,"R2","Touching","Distance","Donor",""
"1189",1888.289,1902.019,13.73,"R1","Touching","Distance","R4",""
"1190",1889.125,1909.37,20.245,"R2","Touching","Distance","Robot",""
"1191",1891.149,1895.896,4.747,"R4","Touching","Distance","R1",""
"1192",1894.516,1899.51,4.994,"Donor","Touching","Distance","Cups",""
"1193",1895.897,1899.153,3.256,"R4","Touching","Distance","Pen Walls",""
"1194",1898.378,1903.144,4.766,"R3","Touching","Distance","Pen Walls",""
"1195",1899.154,1908.156,9.002,"R4","Touching","Distance","Plush",""
"1196",1902.02,1913.06,11.04,"R1","Touching","Distance","Donor",""
"1197",1902.189,1904.511,2.322,"Donor","Touching","Distance","R1",""
"1198",1903.145,1908.373,5.228,"R3","Touching","Distance","Ball",""
"1199",1904.512,1905.769,1.257,"Donor","Touching","Distance","Robot",""
"1200",1905.77,1914.791,9.021,"Donor","Touching","Distance","R2",""
"1201",1906.63,1909.371,2.741,"R2","Lick/Groom","Interaction","Donor",""
"1202",1908.157,1915.639,7.482,"R4","Quadrant","Location","2",""
"1203",1908.157,1959.411,51.254,"R4","Touching","Distance","Donor",""
"1204",1908.373,2008.121,99.748,"R3","Quadrant","Location","1",""
"1205",1909.371,1910.628,1.257,"R2","Quadrant","Location","3",""
"1206",1909.371,1910.628,1.257,"R2","Touching","Distance","Keys",""
"1207",1910.629,1914.13,3.501,"R2","Quadrant","Location","0",""
"1208",1910.629,1914.131,3.502,"R2","Touching","Distance","Donor",""
"1209",1911.032,1916.283,5.251,"R1","Snuggle","Interaction","R3",""
"1210",1911.373,1913.644,2.271,"R3","Snuggle","Interaction","R1",""
"1211",1911.373,1913.644,2.271,"R3","Touching","Distance","R1",""
"1212",1912.272,1914.79,2.518,"Donor","Quadrant","Location","0",""
"1213",1914.131,1928.653,14.522,"R2","Quadrant","Location","1",""
"1214",1914.791,1990.521,75.73,"Donor","Quadrant","Location","1",""
"1215",1915.64,1959.916,44.276,"R4","Quadrant","Location","1",""
"1216",1915.882,1916.116,0.234,"R2","Touching","Distance","R1",""
"1217",1916.117,1927.379,11.262,"R2","Touching","Distance","Donor,R4,Pen Walls",""
"1218",1916.392,1925.628,9.236,"R3","Touching","Distance","R2,Pen Walls",""
"1219",1918.019,1927.264,9.245,"Donor","Touching","Distance","R3",""
"1220",1920.408,1959.411,39.003,"R4","Snuggle","Interaction","Donor",""
"1221",1922.957,1923.951,0.994,"R1","Touching","Distance","Cups",""
"1222",1925.629,1953.626,27.997,"R3","Touching","Distance","Pen Walls",""
"1223",1925.674,1938.189,12.515,"R1","Touching","Distance","Cat Tower Toy",""
"1224",1928.654,1930.879,2.225,"R2","Quadrant","Location","2",""
"1225",1930.88,1937.124,6.244,"R2","Quadrant","Location","3",""
"1226",1930.88,1937.125,6.245,"R2","Touching","Distance","Pen Walls",""
"1227",1937.125,1941.62,4.495,"R2","Quadrant","Location","0",""
"1228",1938.19,1943.437,5.247,"R1","Touching","Distance","Plush",""
"1229",1941.621,1961.38,19.759,"R2","Quadrant","Location","1",""
"1230",1941.621,1945.623,4.002,"R2","Touching","Distance","Plush",""
"1231",1943.438,1960.449,17.011,"R1","Touching","Distance","R3",""
"1232",1953.627,1959.389,5.762,"R3","Touching","Distance","R1,Pen Walls",""
"1233",1955.884,1982.115,26.231,"R2","Touching","Distance","Cat Tower Toy",""
"1234",1959.39,1968.387,8.997,"R3","Touching","Distance","Pen Walls",""
"1235",1959.917,1964.404,4.487,"R4","Quadrant","Location","0",""
"1236",1960.014,2875.349,915.335,"Donor","Snuggle","Interaction","R4",""
"1237",1960.45,1971.941,11.491,"R1","Touching","Distance","Plush",""
"1238",1961.381,1987.108,25.727,"R2","Quadrant","Location","0",""
"1239",1964.405,1966.895,2.49,"R4","Bite/Chew","Interaction","Plush",""
"1240",1964.405,1971.651,7.246,"R4","Quadrant","Location","1",""
"1241",1964.405,1966.895,2.49,"R4","Touching","Distance","Plush",""
"1242",1964.507,1979.77,15.263,"Donor","Touching","Distance","R1,R3",""
"1243",1968.388,1978.88,10.492,"R3","Touching","Distance","Donor",""
"1244",1970.192,1976.686,6.494,"R1","Snuggle","Interaction","Donor",""
"1245",1971.652,1981.401,9.749,"R4","Quadrant","Location","2",""
"1246",1971.942,1984.451,12.509,"R1","Touching","Distance","R3",""
"1247",1973.51,1980.516,7.006,"Donor","Snuggle","Interaction","R1",""
"1248",1978.881,1983.63,4.749,"R3","Touching","Distance","R1",""
"1249",1979.652,1980.65,0.998,"R4","Touching","Distance","Ball,Cups",""
"1250",1979.771,1990.522,10.751,"Donor","Touching","Distance","Plush",""
"1251",1981.402,1987.622,6.22,"R4","Quadrant","Location","1",""
"1252",1987.109,1992.367,5.258,"R2","Quadrant","Location","2",""
"1253",1987.623,2001.627,14.004,"R4","Quadrant","Location","2",""
"1254",1988.116,1990.612,2.496,"R3","Touching","Distance","Donor",""
"1255",1989.177,2001.439,12.262,"R1","Quadrant","Location","2",""
"1256",1990.522,2005.508,14.986,"Donor","Quadrant","Location","0",""
"1257",1992.368,1993.61,1.242,"R2","Quadrant","Location","3",""
"1258",1993.611,2004.116,10.505,"R2","Quadrant","Location","0",""
"1259",1993.611,2004.116,10.505,"R2","Touching","Distance","Cat Tower Toy",""
"1260",2001.44,2009.683,8.243,"R1","Quadrant","Location","0",""
"1261",2001.44,2007.434,5.994,"R1","Touching","Distance","Cat Tower Toy",""
"1262",2001.628,2007.387,5.759,"R4","Quadrant","Location","0",""
"1263",2004.117,2049.107,44.99,"R2","Quadrant","Location","1",""
"1264",2004.117,2006.611,2.494,"R2","Touching","Distance","R3,Plush",""
"1265",2004.26,2011.006,6.746,"Donor","Touching","Distance","R1",""
"1266",2005.509,2016.564,11.055,"Donor","Quadrant","Location","2",""
"1267",2005.509,2016.021,10.512,"Donor","Snuggle","Interaction","R1",""
"1268",2006.186,2016.96,10.774,"R1","Snuggle","Interaction","Donor",""
"1269",2006.612,2049.107,42.495,"R2","Touching","Distance","Plush",""
"1270",2007.388,2015.618,8.23,"R4","Quadrant","Location","1",""
"1271",2008.122,2027.11,18.988,"R3","Quadrant","Location","0",""
"1272",2009.684,2016.959,7.275,"R1","Quadrant","Location","2",""
"1273",2011.007,2016.021,5.014,"Donor","Touching","Distance","Robot",""
"1274",2015.619,2017.618,1.999,"R4","Quadrant","Location","0",""
"1275",2016.565,2093.966,77.401,"Donor","Quadrant","Location","1",""
"1276",2016.96,2053.452,36.492,"R1","Quadrant","Location","1",""
"1277",2017.619,2024.387,6.768,"R4","Quadrant","Location","3",""
"1278",2023.877,2027.111,3.234,"R3","Touching","Distance","Plush",""
"1279",2024.388,2060.125,35.737,"R4","Quadrant","Location","2",""
"1280",2024.388,2034.635,10.247,"R4","Touching","Distance","Ball",""
"1281",2027.111,2112.618,85.507,"R3","Quadrant","Location","1",""
"1282",2031.111,2088.872,57.761,"R3","Touching","Distance","Pen Walls",""
"1283",2033.116,2049.108,15.992,"R2","Bite/Chew","Interaction","Plush",""
"1284",2040.951,2050.959,10.008,"Donor","Touching","Distance","R1",""
"1285",2049.108,2072.866,23.758,"R2","Quadrant","Location","0",""
"1286",2049.108,2069.116,20.008,"R2","Touching","Distance","Cat Tower Toy",""
"1287",2050.96,2053.691,2.731,"Donor","Touching","Distance","Cups",""
"1288",2053.453,2061.469,8.016,"R1","Quadrant","Location","2",""
"1289",2053.453,2061.47,8.017,"R1","Touching","Distance","Donor",""
"1290",2053.692,2060.959,7.267,"Donor","Touching","Distance","R1",""
"1291",2060.126,2071.378,11.252,"R4","Quadrant","Location","3",""
"1292",2060.126,2060.887,0.761,"R4","Touching","Distance","Cups",""
"1293",2060.888,2068.626,7.738,"R4","Touching","Distance","Keys",""
"1294",2061.47,2064.458,2.988,"R1","Quadrant","Location","1",""
"1295",2064.459,2067.441,2.982,"R1","Quadrant","Location","0",""
"1296",2064.459,2067.441,2.982,"R1","Touching","Distance","Plush",""
"1297",2067.442,2073.98,6.538,"R1","Quadrant","Location","1",""
"1298",2067.442,2073.981,6.539,"R1","Touching","Distance","R3",""
"1299",2071.379,2084.882,13.503,"R4","Quadrant","Location","2",""
"1300",2072.867,2085.11,12.243,"R2","Quadrant","Location","1",""
"1301",2072.867,2074.364,1.497,"R2","Touching","Distance","R1",""
"1302",2073.981,2086.235,12.254,"R1","Quadrant","Location","2",""
"1303",2074.365,2081.867,7.502,"R2","Touching","Distance","R3",""
"1304",2076.117,2088.873,12.756,"R3","Snuggle","Interaction","R2",""
"1305",2077.865,2093.551,15.686,"R2","Snuggle","Interaction","R3",""
"1306",2082.37,2085.11,2.74,"R2","Touching","Distance","R3",""
"1307",2084.883,2090.626,5.743,"R4","Quadrant","Location","1",""
"1308",2084.883,2090.627,5.744,"R4","Touching","Distance","R3",""
"1309",2085.111,2111.112,26.001,"R2","Quadrant","Location","2",""
"1310",2085.111,2109.615,24.504,"R2","Touching","Distance","Robot",""
"1311",2085.177,2088.463,3.286,"R1","Touching","Distance","R4",""
"1312",2086.236,2088.462,2.226,"R1","Quadrant","Location","1",""
"1313",2088.463,2104.935,16.472,"R1","Quadrant","Location","2",""
"1314",2088.873,2092.374,3.501,"R3","Touching","Distance","R4,Pen Walls",""
"1315",2090.627,2098.626,7.999,"R4","Quadrant","Location","0",""
"1316",2092.126,2101.633,9.507,"R4","Bite/Chew","Interaction","Plush",""
"1317",2092.126,2101.633,9.507,"R4","Touching","Distance","Plush",""
"1318",2092.375,2229.633,137.258,"R3","Touching","Distance","Pen Walls","Outside the pen walls "
"1319",2093.967,2113.695,19.728,"Donor","Quadrant","Location","2",""
"1320",2093.967,2111.457,17.49,"Donor","Touching","Distance","R2",""
"1321",2095.61,2109.615,14.005,"R2","Lick/Groom","Interaction","Donor",""
"1322",2098.627,2106.129,7.502,"R4","Quadrant","Location","1",""
"1323",2104.936,2123.921,18.985,"R1","Quadrant","Location","1",""
"1324",2106.13,2112.127,5.997,"R4","Quadrant","Location","3",""
"1325",2106.13,2109.63,3.5,"R4","Touching","Distance","Robot",""
"1326",2109.631,2112.127,2.496,"R4","Touching","Distance","Donor",""
"1327",2111.113,2113.603,2.49,"R2","Quadrant","Location","1",""
"1328",2111.113,2113.604,2.491,"R2","Touching","Distance","Plush",""
"1329",2111.428,2118.45,7.022,"R1","Touching","Distance","Plush",""
"1330",2111.458,2113.696,2.238,"Donor","Touching","Distance","R4",""
"1331",2112.128,2117.121,4.993,"R4","Quadrant","Location","2",""
"1332",2112.128,2114.174,2.046,"R4","Touching","Distance","Robot",""
"1333",2113.604,2115.602,1.998,"R2","Quadrant","Location","2",""
"1334",2113.696,2154.614,40.918,"Donor","Quadrant","Location","0",""
"1335",2115.603,2124.394,8.791,"R2","Quadrant","Location","1",""
"1336",2117.122,2134.16,17.038,"R4","Quadrant","Location","1",""
"1337",2121.454,2126.705,5.251,"R1","Touching","Distance","Robot",""
"1338",2123.922,2156.64,32.718,"R1","Quadrant","Location","2",""
"1339",2124.395,2128.81,4.415,"R2","Quadrant","Location","2",""
"1340",2125.692,2128.06,2.368,"R2","Touching","Distance","R1,Robot",""
"1341",2126.706,2128.685,1.979,"R1","Touching","Distance","R2",""
"1342",2128.811,2132.873,4.062,"R2","Quadrant","Location","1",""
"1343",2131.725,2133.369,1.644,"R1","Touching","Distance","Robot",""
"1344",2132.874,2152.363,19.489,"R2","Quadrant","Location","2",""
"1345",2132.874,2133.906,1.032,"R2","Touching","Distance","Robot",""
"1346",2133.37,2142.376,9.006,"R1","Snuggle","Interaction","R2",""
"1347",2133.37,2142.376,9.006,"R1","Touching","Distance","R2",""
"1348",2133.906,2143.62,9.714,"R2","Snuggle","Interaction","R1",""
"1349",2134.161,2146.147,11.986,"R4","Quadrant","Location","0",""
"1350",2135.125,2150.871,15.746,"Donor","Touching","Distance","R4",""
"1351",2144.121,2147.37,3.249,"R2","Touching","Distance","Ball",""
"1352",2146.148,2422.799,276.651,"R4","Quadrant","Location","1",""
"1353",2146.626,2156.641,10.015,"R1","Touching","Distance","Robot",""
"1354",2149.397,2167.882,18.485,"R4","Touching","Distance","Pen Walls",""
"1355",2152.364,2161.852,9.488,"R2","Quadrant","Location","3",""
"1356",2153.372,2162.138,8.766,"Donor","Touching","Distance","Plush",""
"1357",2153.875,2155.116,1.241,"R2","Touching","Distance","Keys",""
"1358",2154.615,2211.15,56.535,"Donor","Quadrant","Location","1",""
"1359",2156.641,2165.367,8.726,"R1","Quadrant","Location","0",""
"1360",2157.626,2161.853,4.227,"R2","Touching","Distance","Robot",""
"1361",2161.159,2167.882,6.723,"R4","Dig","Interaction","Pen Walls",""
"1362",2161.853,2178.87,17.017,"R2","Quadrant","Location","0",""
"1363",2165.368,2172.623,7.255,"R1","Quadrant","Location","3",""
"1364",2172.624,2186.126,13.502,"R1","Quadrant","Location","0",""
"1365",2173.116,2183.124,10.008,"Donor","Touching","Distance","R4",""
"1366",2178.449,2180.617,2.168,"R2","Touching","Distance","Robot",""
"1367",2178.871,2184.416,5.545,"R2","Quadrant","Location","3",""
"1368",2184.142,2184.896,0.754,"R4","Touching","Distance","Donor",""
"1369",2184.417,2195.674,11.257,"R2","Quadrant","Location","0",""
"1370",2186.127,2197.132,11.005,"R1","Quadrant","Location","1",""
"1371",2186.127,2195.137,9.01,"R1","Touching","Distance","Plush",""
"1372",2195.675,2203.434,7.759,"R2","Quadrant","Location","3",""
"1373",2195.675,2197.931,2.256,"R2","Touching","Distance","Keys",""
"1374",2197.133,2204.643,7.51,"R1","Quadrant","Location","2",""
"1375",2197.636,2200.133,2.497,"Donor","Touching","Distance","R4",""
"1376",2202.637,2203.137,0.5,"Donor","Touching","Distance","R1",""
"1377",2202.657,2242.152,39.495,"R4","Dig","Interaction","Pen Walls",""
"1378",2203.435,2211.187,7.752,"R2","Quadrant","Location","2",""
"1379",2204.359,2204.644,0.285,"R1","Touching","Distance","Donor",""
"1380",2204.644,2211.373,6.729,"R1","Quadrant","Location","3",""
"1381",2205.141,2207.667,2.526,"R1","Touching","Distance","Keys",""
"1382",2211.151,2219.868,8.717,"Donor","Quadrant","Location","0",""
"1383",2211.188,2212.695,1.507,"R2","Quadrant","Location","1",""
"1384",2211.188,2212.696,1.508,"R2","Touching","Distance","Plush",""
"1385",2211.374,2216.624,5.25,"R1","Quadrant","Location","0",""
"1386",2212.696,2224.192,11.496,"R2","Quadrant","Location","0",""
"1387",2216.625,2387.617,170.992,"R1","Quadrant","Location","1",""
"1388",2216.625,2221.205,4.58,"R1","Touching","Distance","Plush",""
"1389",2219.869,2253.369,33.5,"Donor","Quadrant","Location","1",""
"1390",2221.62,2232.861,11.241,"Donor","Touching","Distance","R4",""
"1391",2221.644,2236.658,15.014,"R4","Touching","Distance","Donor,R1",""
"1392",2222.126,2225.138,3.012,"R1","Touching","Distance","R4",""
"1393",2224.193,2245.918,21.725,"R2","Quadrant","Location","1",""
"1394",2225.139,2244.121,18.982,"R1","Touching","Distance","Donor,R4",""
"1395",2229.633,2242.205,12.572,"R3","Quadrant","Location","1",""
"1396",2232.862,2240.118,7.256,"Donor","Touching","Distance","R3",""
"1397",2233.142,2239.876,6.734,"R3","Touching","Distance","Donor,R1,R4",""
"1398",2236.659,2240.646,3.987,"R4","Touching","Distance","Donor,R1,R3",""
"1399",2240.119,2247.878,7.759,"Donor","Touching","Distance","R1",""
"1400",2240.647,2247.899,7.252,"R4","Touching","Distance","R1",""
"1401",2242.206,2248.624,6.418,"R3","Quadrant","Location","0",""
"1402",2243.429,2245.919,2.49,"R2","Touching","Distance","R1",""
